Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
16,Mark Mattecheck,1940,M40-44,USA,00:00:00,02:27:15,01:47:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
23,Noel Velasco,1793,M35-39,MEX,00:00:00,02:40:13,01:34:08,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
8,Ted Albertson,458,M55-59,USA,00:00:00,02:31:27,01:36:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
26,Max Kam,248,M30-34,HKG,00:00:00,02:38:21,01:28:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
7,Kyle Webster,1238,M18-24,USA,00:00:00,02:36:25,01:39:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
22,James Yc Kim,1299,M25-29,USA,00:00:00,02:40:01,01:35:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
17,Chaitanya Gharpure,1881,M40-44,IND,00:00:00,02:36:00,01:42:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
24,Ramsey Bloodworth,1608,M35-39,USA,00:00:00,02:29:58,01:38:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
7,Scott Reeser,2155,M45-49,USA,00:00:00,02:33:50,01:45:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
27,Bobby Hannah,1444,M30-34,USA,00:00:00,02:36:44,01:38:26,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
25,Christopher Jones,1678,M35-39,USA,00:00:00,02:28:29,01:44:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
23,Casey Dunn,1274,M25-29,USA,00:00:00,02:36:03,01:42:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
24,John Conrad Viano,1361,M25-29,USA,00:00:00,02:41:45,01:35:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
18,Scott Robinson,1981,M40-44,USA,00:00:00,02:34:09,01:38:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
28,Brayton Bailey,244,M30-34,USA,00:00:00,02:33:50,01:45:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
26,Michael Silk,1767,M35-39,USA,00:00:00,02:39:42,01:40:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
19,Jeff Lam,173,M40-44,USA,00:00:00,02:32:01,01:40:04,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
9,Henry Van Den Bedem,180,M50-54,USA,00:00:00,02:35:26,01:37:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
25,Mitchell McAdams,1311,M25-29,USA,00:00:00,02:46:31,01:34:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
7,Caitlin Mooney,142,F35-39,USA,00:00:00,02:44:04,01:37:04,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
2,Alex Doll,612,F25-29,USA,00:00:00,02:50:27,01:28:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
20,Sergio Gaytan,274,M40-44,MEX,00:00:00,02:38:15,01:35:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
21,Bruno Mosto,1957,M40-44,PER,00:00:00,02:38:55,01:45:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
8,Alex Buckley,1202,M18-24,USA,00:00:00,02:45:44,01:33:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
9,Cory Robinson,325,M55-59,USA,00:00:00,02:39:06,01:44:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Greg Watkins,2632,M55-59,USA,00:00:00,02:34:45,01:45:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
26,Benjamin Conner,2548,M25-29,USA,00:00:00,02:41:20,01:36:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
27,Lars Conrad,1265,M25-29,DEU,00:00:00,02:37:34,01:46:26,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
2,Stacy Schlocker,918,F40-44,USA,00:00:00,02:44:39,01:36:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
27,TJ Generoso,399,M35-39,USA,00:00:00,02:35:18,01:42:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
22,Bjorn Becker,413,M40-44,AUT,00:00:00,02:38:45,01:35:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
29,Alex Knuuttunen,1471,M30-34,USA,00:00:00,02:35:11,01:39:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
8,Rebekah Walker,143,F35-39,USA,00:00:00,02:40:58,01:40:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
28,Patrick Cooper,1267,M25-29,USA,00:00:00,02:27:17,01:55:44,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
14,Amy Vantassel,66,FPRO,USA,00:00:00,02:48:18,01:34:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Simon Boag,445,M50-54,USA,00:00:00,02:39:35,01:36:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
1,Megan Arthur,145,F45-49,NZL,00:00:00,02:37:26,01:41:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
29,Cameron Cole,1262,M25-29,USA,00:00:00,02:45:32,01:34:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
3,Anne Alter,549,F25-29,USA,00:00:00,02:43:44,01:44:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
23,Jeff James,2592,M40-44,USA,00:00:00,02:35:58,01:34:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
15,Monica Folts,47,FPRO,USA,00:00:00,02:44:17,01:35:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
4,Elke Peirtsegaele,190,F25-29,USA,00:00:00,02:32:55,01:49:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
24,Chris Jones,1905,M40-44,USA,00:00:00,02:37:23,01:40:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
28,Blake Young,2587,M35-39,USA,00:00:00,02:41:31,01:42:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
30,Nate Schneider,1344,M25-29,USA,00:00:00,02:34:08,01:43:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
5,Taylor Newgaard,189,F25-29,USA,00:00:00,02:44:57,01:44:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team 4080,4080,URELAY,USA,00:00:00,02:34:52,01:52:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
25,James Grant,1885,M40-44,USA,00:00:00,02:27:31,01:54:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
30,Andrew Zeck,1586,M30-34,USA,00:00:00,02:36:45,01:40:11,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
26,Daniel Achondo,412,M40-44,PHL,00:00:00,02:28:15,01:48:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
1,Jennifer Nottage,1080,F50-54,USA,00:00:00,02:39:41,01:47:13,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
1,Jim Larrieu,185,M60-64,USA,00:00:00,02:43:09,01:38:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
2,Tanja Tschech,150,F45-49,USA,00:00:00,02:39:03,01:47:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
9,Rachel Melick,200,F35-39,USA,00:00:00,02:49:59,01:36:39,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
8,Ryan O'Harren,438,M45-49,USA,00:00:00,02:31:40,01:45:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
3,Amy Robitaille,914,F40-44,CAN,00:00:00,02:37:59,01:42:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
3,Erica Ruge,148,F45-49,USA,00:00:00,02:41:25,01:38:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
9,Karson Yu,1240,M18-24,HKG,00:00:00,02:39:32,01:41:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
31,Brandon Piechowski,1332,M25-29,USA,00:00:00,02:44:38,01:32:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Peter Eberle,2236,M50-54,USA,00:00:00,02:40:11,01:45:22,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
6,Kyndal Sorenson,642,F25-29,USA,00:00:00,02:47:41,01:35:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
12,Joe Terry,316,M50-54,USA,00:00:00,02:31:28,01:46:24,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
27,Noriel Simsuangco,283,M40-44,PHL,00:00:00,02:31:37,01:45:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
31,Byron Mikowicz,507,M30-34,USA,00:00:00,02:36:36,01:50:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
29,Jody Mixon,1730,M35-39,USA,00:00:00,02:44:42,01:44:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
32,Casey Conlon,1405,M30-34,USA,00:00:00,02:40:43,01:43:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
9,Kirk Gilligan,290,M45-49,USA,00:00:00,02:23:33,01:58:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
4,Andria Theron,729,F30-34,ZAF,00:00:00,02:46:53,01:36:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
30,Naveed Rastegar,1749,M35-39,CHN,00:00:00,02:38:02,01:43:40,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Christine Gould,781,F35-39,USA,00:00:00,02:39:31,01:48:11,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
33,Beverd King JR,1468,M30-34,USA,00:00:00,02:36:44,01:44:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
31,Will Farrell-Green,1640,M35-39,NZL,00:00:00,02:39:14,01:51:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Justin Lau,2604,M45-49,USA,00:00:00,02:38:02,01:47:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Agustin Araya,287,M45-49,USA,00:00:00,02:39:21,01:42:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
28,Troy Barba,1835,M40-44,USA,00:00:00,02:36:44,01:45:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
34,Scott Reynolds,1524,M30-34,USA,00:00:00,02:35:54,01:48:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
32,Christopher Taylor,240,M25-29,USA,00:00:00,02:38:18,01:50:13,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
32,Brian Venable,1795,M35-39,USA,00:00:00,02:20:51,01:56:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
12,Gerardo Rodriguez,2162,M45-49,MEX,00:00:00,02:46:21,01:37:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Steve Behler,2211,M50-54,USA,00:00:00,02:42:46,01:43:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
33,Chris Valverde,170,M35-39,USA,00:00:00,02:33:05,01:52:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Claudia Thompson,2519,F35-39,USA,00:00:00,02:37:46,01:37:41,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
34,Antonio Cardoso,509,M35-39,PRT,00:00:00,02:34:10,01:48:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
29,Michael Krug,1917,M40-44,USA,00:00:00,02:35:47,05:09:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
30,Ryan Borrowman,269,M40-44,USA,00:00:00,02:39:29,01:41:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Shawn Hnatko,433,M45-49,USA,00:00:00,02:40:46,01:45:24,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Michael Pow,1744,M35-39,USA,00:00:00,02:42:02,01:37:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
14,David Rolefson,442,M45-49,USA,00:00:00,02:39:33,01:46:33,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Ye Zhang,410,M35-39,CHN,00:00:00,02:41:00,01:36:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
14,Sean Johnson,448,M50-54,USA,00:00:00,02:33:54,01:47:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
33,Michael Kelly,1297,M25-29,USA,00:00:00,02:41:36,01:42:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
2,Jody Dushay,219,F50-54,USA,00:00:00,02:48:54,01:33:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
15,Bill Lackey,300,M45-49,USA,00:00:00,02:37:48,01:47:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Menage A Trois,4005,URELAY,DEU,00:00:00,02:48:06,01:38:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
34,Christopher Turner,2553,M25-29,USA,00:00:00,02:38:56,01:44:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Sean O'Reilly,1322,M25-29,USA,00:00:00,02:40:30,01:48:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
31,Greg Rashford,282,M40-44,USA,00:00:00,02:32:47,01:54:01,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Brian Bligh,1607,M35-39,USA,00:00:00,02:34:39,01:50:11,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
1,Celia Keany,578,F18-24,USA,00:00:00,02:41:50,01:55:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
15,Pasquale Romano,314,M50-54,USA,00:00:00,02:35:05,01:48:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Lambinators,4023,URELAY,USA,00:00:00,02:39:54,01:50:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Toby Rider,2158,M45-49,USA,00:00:00,02:43:09,01:31:33,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Kelly O'Neil,54,FPRO,USA,00:00:00,02:43:32,01:50:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Felix Rieseberg,1525,M30-34,DEU,00:00:00,02:46:18,01:46:40,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Raul Correa,305,M50-54,USA,00:00:00,02:36:08,01:48:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
2,Ferris Thompson,330,M60-64,USA,00:00:00,02:39:31,01:52:35,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Bruce Christy,2626,M55-59,USA,00:00:00,02:46:29,01:38:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
32,Christopher Ledesma,419,M40-44,PHL,00:00:00,02:40:21,01:44:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
33,Joe Violi,2015,M40-44,USA,00:00:00,02:40:35,01:52:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Alexandro Quezada Flores,1517,M30-34,MEX,00:00:00,02:43:22,01:45:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
12,Naomi Bisagno,753,F35-39,USA,00:00:00,02:37:01,01:45:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
34,Bain Foote,1877,M40-44,USA,00:00:00,02:30:58,01:47:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Robert Delean,1411,M30-34,USA,00:00:00,02:56:12,01:37:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
38,Marko Knezevic,1688,M35-39,SRB,00:00:00,02:35:41,01:50:55,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
39,Harry Chien,1614,M35-39,USA,00:00:00,02:48:30,01:35:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
1,Margaret Hepworth,153,F55-59,USA,00:00:00,02:44:19,01:47:01,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
38,Seth McKeen,1490,M30-34,USA,00:00:00,02:37:50,01:43:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
40,Brian Hamm,1659,M35-39,USA,00:00:00,02:44:53,01:45:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
39,Si Wong,1579,M30-34,USA,00:00:00,02:38:48,01:47:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
5,Ashley Rappa,193,F30-34,USA,00:00:00,02:42:48,01:47:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
17,Steve Eastman,2235,M50-54,CAN,00:00:00,02:33:55,01:54:40,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
12,Rodney Strate,2414,M55-59,USA,00:00:00,02:44:37,01:54:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
41,Richard McKee,261,M35-39,GBR,00:00:00,02:33:45,01:50:13,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
42,Sean Kwiatek,1689,M35-39,USA,00:00:00,02:30:26,02:01:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
40,Stuart Rotticci,1531,M30-34,USA,00:00:00,02:33:51,01:55:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
3,Diana Messer-Kruse,1076,F50-54,USA,00:00:00,02:43:15,01:44:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
17,Toby Mason,2605,M45-49,GBR,00:00:00,02:47:05,01:37:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Bryan Rowe,326,M55-59,USA,00:00:00,02:46:39,01:43:53,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
18,Scott Landis,2265,M50-54,USA,00:00:00,02:41:51,01:43:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
41,Devin Blessing,1389,M30-34,USA,00:00:00,02:48:08,01:33:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Stacey Gibson,2515,F35-39,USA,00:00:00,02:47:01,01:46:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
6,Christine Warren,736,F30-34,USA,00:00:00,02:51:51,01:41:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
4,Christy Soncrant,1004,F45-49,USA,00:00:00,02:43:26,01:44:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
19,Chris Liou,562,M50-54,USA,00:00:00,02:42:00,01:49:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
42,Nick Goldston,1436,M30-34,USA,00:00:00,02:40:18,01:49:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
43,Philip Narodick,2563,M30-34,USA,00:00:00,02:53:34,01:42:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Nicolas Gonzales Nagels,275,M40-44,USA,00:00:00,02:44:59,01:49:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Nathan Smith,1229,M18-24,USA,00:00:00,02:50:11,01:42:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
18,Ruben Gutierrez,431,M45-49,USA,00:00:00,02:42:21,01:43:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
20,Dan Streetman,315,M50-54,USA,00:00:00,02:32:53,01:54:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
43,Alfredo Schael,1762,M35-39,VEN,00:00:00,02:37:50,01:54:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
44,William Wood,255,M30-34,USA,00:00:00,02:42:53,01:49:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
44,Joshua Williams,1807,M35-39,USA,00:00:00,02:34:33,01:52:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
21,John Goddard,308,M50-54,USA,00:00:00,02:38:09,01:54:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Nicholas Cogswell,121,M18-24,USA,00:00:00,02:53:19,01:47:39,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
12,Alex Park,1223,M18-24,USA,00:00:00,02:41:25,01:50:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
22,Curtis Kiser,2259,M50-54,USA,00:00:00,02:37:56,01:54:44,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Jordan Marcus,1217,M18-24,USA,00:00:00,02:52:59,01:38:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Hernan Comparini,271,M40-44,USA,00:00:00,02:34:56,02:03:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
5,Sharley Simpson,149,F45-49,USA,00:00:00,02:44:15,01:41:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
19,Darshaun Nadeau,2136,M45-49,USA,00:00:00,02:44:32,01:52:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
3,Jack Guedj,2444,M60-64,USA,00:00:00,02:49:30,01:43:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
45,Joshua Sommerfeld,1543,M30-34,USA,00:00:00,02:50:02,01:42:41,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
45,Thorsten Oelschlaeger,405,M35-39,DEU,00:00:00,02:44:06,01:46:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
7,Sarah Kletzer,625,F25-29,USA,00:00:00,02:50:19,01:51:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,James Sandoval,1988,M40-44,USA,00:00:00,02:39:50,01:42:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
6,Isabelle Issert DE Braux,214,F45-49,FRA,00:00:00,02:43:42,01:44:22,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
