Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
96,Konnor Lange,105,M25-29,USA,03:13:09,02:41:10,06:03:39,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
114,Brent Rockafellow,1347,M45-49,USA,02:57:00,03:02:15,06:03:45,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
39,Braden Hammitt,629,M18-24,USA,03:13:35,02:45:00,06:03:48,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
40,Noah Brammer,1684,M18-24,USA,03:00:36,02:57:44,06:03:56,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
38,Jessica Massey,398,F30-34,USA,03:36:47,02:21:23,06:04:01,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
27,Cheryl McDowell,1485,F50-54,USA,03:18:06,02:41:55,06:04:04,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
41,Tara Cahill,1414,F25-29,USA,03:24:28,02:35:58,06:04:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
146,Jeffrey Tabone,1387,M35-39,USA,03:06:14,02:51:49,06:04:47,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
150,Luke Hoffman,932,M30-34,USA,03:17:29,02:43:31,06:05:11,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
35,Kevin van Allen,264,M60-64,USA,03:18:33,02:39:48,06:05:19,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
52,Kathleen Lawrence,233,F35-39,USA,03:23:54,02:38:44,06:05:38,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
39,Sarah Madden,142,F30-34,IRL,03:10:28,02:50:11,06:05:46,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
155,Stephen Cantu,1459,M40-44,USA,03:12:20,02:47:04,06:05:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
28,Kathleen Carlson,839,F50-54,USA,03:08:09,02:52:28,06:06:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
151,Tommy Felice,422,M30-34,USA,03:22:38,02:39:53,06:06:06,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
97,John Seitz,1285,M25-29,USA,03:31:46,02:27:36,06:06:08,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
152,David Hasebroock,1664,M30-34,USA,03:03:14,02:55:06,06:06:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
70,Price Marr,370,M55-59,USA,02:55:10,03:04:50,06:06:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
147,Carl Gutierrez,1007,M35-39,USA,02:57:47,03:03:13,06:06:36,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
106,Steven Greenberg,402,M50-54,USA,03:03:56,02:56:41,06:06:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
71,Charles Forman,576,M55-59,USA,03:08:44,02:50:23,06:06:42,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
36,Anthony Degiusti,92,M60-64,USA,03:08:40,02:49:21,06:06:47,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
72,Mike Housey,506,M55-59,USA,03:05:54,02:54:01,06:06:48,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
156,Colter Mitchell,1534,M40-44,USA,02:43:31,03:17:57,06:07:07,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
37,Brett Bernard,1259,M60-64,USA,03:13:41,02:44:00,06:07:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
38,Tim Lindquist,1026,M60-64,USA,02:55:45,03:04:09,06:07:14,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
53,Amber Montague,741,F35-39,USA,03:16:23,02:41:28,06:07:17,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
148,Jonathan Buck,607,M35-39,USA,03:00:02,03:02:43,06:07:17,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
73,Justin Jehn,564,M55-59,USA,03:04:14,02:55:51,06:07:33,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
37,Romi Sigsworth,167,F45-49,ZAF,03:06:46,02:54:48,06:07:35,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
42,Alyssa Charman,1474,F25-29,USA,03:31:57,02:30:50,06:07:47,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
1,Billy Volchko,4000,M PC,USA,03:44:07,02:20:18,06:07:51,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
43,Margaret Sompolski,1567,F25-29,USA,03:22:48,02:40:52,06:07:53,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
38,Robin Brinkman,1482,F45-49,USA,03:32:20,02:31:57,06:08:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
153,Kevin Fleming,404,M30-34,USA,03:21:05,02:37:40,06:08:28,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
39,Charissa Marconi,594,F45-49,USA,03:19:22,02:40:33,06:08:32,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
40,Clarissa Mertens,1663,F30-34,USA,03:47:53,02:13:59,06:08:39,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
40,Kathleen Hogan,1421,F45-49,USA,03:22:52,02:40:27,06:08:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
41,Charles Williams,682,M18-24,USA,03:13:41,02:49:16,06:08:52,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
154,Robert Brookman,1232,M30-34,USA,02:50:42,03:13:11,06:08:56,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
54,Alena Storlie,1610,F35-39,USA,03:38:54,02:27:05,06:08:57,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
41,Jamie Myers,350,F30-34,USA,03:21:55,02:39:40,06:09:04,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
52,Ilinke Royse,1513,F40-44,USA,03:05:57,02:58:09,06:09:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
44,Natalie Dickson,1444,F25-29,USA,03:05:59,02:58:07,06:09:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
155,Jordan Jones,751,M30-34,USA,03:20:34,02:40:24,06:09:27,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
29,Patty Norem,268,F50-54,USA,03:20:32,02:44:29,06:09:28,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
26,Karen Nelson,816,F55-59,USA,03:51:03,02:12:35,06:09:47,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
55,Sarah Vano,1301,F35-39,USA,03:18:57,02:44:27,06:09:51,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
156,Thomas Jardine,227,M30-34,USA,03:12:14,02:52:53,06:09:59,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
157,Jeremy Mills,1214,M40-44,USA,03:25:03,02:38:26,06:10:06,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
30,Karen Mulcrone,1308,F50-54,USA,03:18:08,02:46:44,06:10:14,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
158,Harley Piercy,1541,M40-44,USA,03:15:40,02:49:16,06:10:27,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
56,Ruthie Weatherly,1651,F35-39,USA,03:10:40,02:54:39,06:11:21,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
57,Whitney Patel,70,F35-39,USA,03:10:24,02:55:54,06:11:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
53,Jennifer Schell,672,F40-44,USA,03:30:24,02:34:51,06:11:31,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
74,Jerry Ritchie,831,M55-59,USA,03:20:36,02:46:16,06:11:36,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
159,Tom Enright,1659,M40-44,USA,03:24:46,02:37:41,06:11:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
115,Todd Donohoo,240,M45-49,USA,03:18:56,02:45:24,06:11:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
107,Pierre Stephenson,1433,M50-54,USA,03:01:22,02:59:18,06:11:42,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
75,Timothy Barron,22,M55-59,USA,03:02:53,03:04:05,06:11:45,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
41,Liberty Donohoo,241,F45-49,USA,03:18:59,02:45:25,06:11:46,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
42,Christine Siders,1483,F45-49,USA,03:12:40,02:52:22,06:11:49,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
45,Evie Cramton,1579,F25-29,USA,03:40:11,02:24:13,06:12:11,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
54,Meghan O’callaghan,400,F40-44,USA,03:29:34,02:35:21,06:12:18,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
30,Team Team Monster,4040,XRELAY,USA,03:18:13,02:50:00,06:12:25,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
55,Connie Osborne,250,F40-44,USA,03:33:19,02:34:56,06:12:44,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
98,Pericles Mermigis,1648,M25-29,USA,03:36:42,02:29:19,06:13:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
149,Jeremy Sharp,785,M35-39,USA,03:07:56,02:57:28,06:13:13,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
42,Amanda Acuna,979,F30-34,USA,03:21:23,02:46:03,06:13:14,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
43,Angela Bannigan,786,F30-34,USA,03:46:02,02:23:12,06:13:20,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
108,Tony Hampton,56,M50-54,USA,03:20:37,02:47:32,06:13:33,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
58,Michelle Cunningham,390,F35-39,USA,03:20:49,02:45:58,06:13:36,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
59,Erin Smith,111,F35-39,USA,03:08:01,02:58:05,06:13:38,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
99,Dumitru Sarbei,1153,M25-29,USA,03:10:33,02:57:33,06:13:49,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
56,Theresa Gritzmaker,1599,F40-44,USA,03:13:04,02:54:20,06:13:52,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
157,Dave Wilkinson,1247,M30-34,USA,03:13:36,02:55:08,06:14:02,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
116,Jon Canong,1396,M45-49,USA,03:32:22,02:34:25,06:14:19,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
46,Patricia Szczepanski,695,F25-29,USA,03:27:01,02:43:44,06:14:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
117,Jake Hales,364,M45-49,USA,03:16:00,02:50:24,06:14:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
150,Joseph Keller,619,M35-39,USA,03:01:29,03:05:58,06:14:25,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
158,Orren Roberts,878,M30-34,USA,03:22:26,02:47:52,06:14:27,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
118,Hunter Johnston,302,M45-49,USA,03:05:34,03:02:37,06:14:28,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
109,Jerry Pancini,1296,M50-54,USA,03:22:27,02:46:23,06:14:30,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
47,Katherine Wiacek,186,F25-29,USA,03:14:12,02:53:41,06:14:42,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
160,Peter Tessalee,1397,M40-44,USA,03:04:12,03:00:58,06:14:49,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
31,Leyser Romero,1532,F50-54,USA,03:39:06,02:27:07,06:14:59,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
27,Kathleen Fritz,77,F55-59,USA,03:12:09,02:56:11,06:15:05,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
76,Kent Jacob,385,M55-59,USA,03:18:33,02:44:39,06:15:06,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
77,Roger Meadows,130,M55-59,USA,03:18:07,02:51:08,06:15:08,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
4,Thomas Voeck,634,M70-74,USA,03:15:35,02:50:44,06:15:13,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
15,Colleen Murnane,780,F18-24,USA,03:28:50,02:42:11,06:15:22,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
110,Glade Mellor,1377,M50-54,USA,03:21:27,02:40:37,06:15:25,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
159,Chris Rocci,822,M30-34,USA,03:16:56,02:53:12,06:15:31,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
160,Rodrigo Araujo de Souza,993,M30-34,BRA,03:27:19,02:41:15,06:15:32,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
119,William Scanlan,421,M45-49,USA,03:21:15,02:47:59,06:15:35,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
78,Dwight Stickrod,417,M55-59,USA,03:12:32,02:57:45,06:15:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
79,David Butler,314,M55-59,USA,03:14:28,02:57:52,06:15:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
111,Jonathan Loiselle,1165,M50-54,USA,03:20:23,02:47:32,06:16:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
161,Minhtan Ngysa,550,M30-34,USA,03:26:49,02:37:30,06:16:07,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
162,Andrew Lamb,1426,M30-34,USA,03:12:31,02:56:37,06:16:14,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
48,Alexandra Smith,73,F25-29,USA,03:44:44,02:26:12,06:16:27,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
57,Jenni Emerick,1500,F40-44,USA,03:22:08,02:48:17,06:16:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
32,Kristin Knaak,1268,F50-54,USA,03:24:40,02:47:02,06:16:42,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
151,Justin Hurley,1573,M35-39,USA,03:01:53,03:07:04,06:16:44,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
152,Sean Gregory,659,M35-39,USA,03:39:40,02:30:26,06:17:01,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
120,Sheldon Cohen,983,M45-49,USA,03:28:01,02:42:30,06:17:02,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
163,Peter Ulstad,838,M30-34,USA,03:16:34,02:54:24,06:17:13,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
49,Arika Knannlein,1649,F25-29,USA,03:26:29,02:46:47,06:17:14,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
121,Morgan Martin,57,M45-49,USA,03:09:28,03:01:20,06:17:16,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
28,Lisa Frazier,1557,F55-59,USA,03:00:46,03:11:40,06:17:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
44,Jaclyn Suveg,297,F30-34,USA,03:39:09,02:33:17,06:17:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
100,Domingo Muniz,1621,M25-29,USA,02:58:27,03:13:58,06:17:41,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
80,Britton Wiedemann,742,M55-59,USA,03:07:47,02:57:23,06:17:57,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
153,Derek Carlson,1234,M35-39,USA,02:58:49,03:14:31,06:18:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
112,Brad Forrer,797,M50-54,USA,02:59:22,03:12:54,06:18:16,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
50,Jorie Lintz,1617,F25-29,USA,03:17:53,02:55:02,06:18:18,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
161,James Baker,123,M40-44,USA,02:54:13,03:14:03,06:18:22,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
101,John Ainikkal,1375,M25-29,USA,03:24:01,02:48:01,06:18:23,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
113,Michael Jackson,189,M50-54,USA,03:05:57,03:03:33,06:18:32,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
60,Stephanie Orlowski,353,F35-39,USA,03:03:41,03:06:06,06:18:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
51,Annette Sienkiewicz,1672,F25-29,USA,03:05:21,03:09:17,06:19:06,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
164,Logan Jennings,426,M30-34,USA,03:09:07,02:56:35,06:19:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
5,Diana Wedow,1403,F60-64,USA,02:53:12,03:18:22,06:19:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
39,Mike Thacker,412,M60-64,USA,02:54:45,03:16:10,06:19:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
154,Chris Hill,212,M35-39,USA,03:33:46,02:37:59,06:19:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
114,Peter Zdrodowski,727,M50-54,USA,03:07:44,03:04:25,06:20:06,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
52,Elizabeth Rawlings,1328,F25-29,USA,03:20:00,02:53:58,06:20:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
42,Joseph Day,1083,M18-24,USA,03:42:27,02:28:24,06:20:17,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
81,Pat Thompson,1665,M55-59,USA,03:08:01,03:03:35,06:20:32,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
102,Brandon Estabrook,1082,M25-29,USA,03:15:40,02:56:57,06:21:02,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
122,Jon Emerick,1501,M45-49,USA,02:52:09,03:22:10,06:21:02,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
43,Lisa Atkins,338,F45-49,USA,03:16:46,02:57:14,06:21:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
162,Ryan Wehner,340,M40-44,USA,03:15:53,02:57:13,06:21:24,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
45,Kaitlyn Bush,155,F30-34,USA,03:26:22,02:45:50,06:21:25,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
46,Maegan Rees,159,F30-34,USA,03:26:27,02:45:50,06:21:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
44,Melissa Wilke,686,F45-49,USA,03:20:08,02:57:28,06:21:33,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
58,Jennifer Galka,1039,F40-44,USA,03:32:57,02:42:39,06:21:54,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
31,Team Time Bandits Rx,4045,XRELAY,USA,03:27:20,02:51:13,06:21:56,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
33,Laurie Gainey,677,F50-54,USA,03:16:17,02:59:40,06:22:02,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
40,Robert Martin,520,M60-64,USA,03:29:41,02:44:40,06:22:16,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
41,Jerry Day,1368,M60-64,USA,03:02:53,03:14:56,06:22:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
45,Mandi Matlock,570,F45-49,USA,03:08:45,03:05:47,06:22:32,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
123,John Mosier,406,M45-49,USA,03:02:04,03:15:11,06:22:45,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
53,Caitlin Krull,415,F25-29,USA,02:49:26,03:28:34,06:22:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
124,Eric Marquardt,1364,M45-49,USA,03:19:53,02:57:08,06:22:59,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
155,Matthew Smith,901,M35-39,USA,03:31:54,02:44:02,06:23:00,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
163,John Rippy,618,M40-44,USA,02:55:53,03:18:17,06:23:05,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
54,Ashley Sams,829,F25-29,USA,03:18:27,02:58:29,06:23:22,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
164,Nathan Girdner,78,M40-44,USA,03:09:16,03:06:02,06:23:26,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
165,Yinxing Pan,1673,M40-44,USA,02:59:33,03:16:18,06:23:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
47,Jillian Culver,261,F30-34,USA,03:15:16,02:58:28,06:23:49,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
43,Will Pankratz,1592,M18-24,USA,03:15:25,03:01:45,06:24:15,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
29,Anne Wilden,933,F55-59,USA,03:14:00,03:05:30,06:24:50,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
165,Zachary Waugh,582,M30-34,USA,03:07:51,03:06:40,06:25:01,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
5,Kenneth Geljack,1220,M70-74,USA,03:06:45,03:10:08,06:25:06,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
59,Karis Youngblood,748,F40-44,USA,03:24:58,02:56:06,06:25:37,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
82,Scott Mohr,1145,M55-59,USA,03:13:25,03:02:10,06:25:49,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
103,CJ Borglin,1270,M25-29,USA,03:28:44,02:50:56,06:26:08,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
61,Kristin Buchman,66,F35-39,USA,03:38:59,02:41:32,06:26:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
166,Kurt Beran,637,M40-44,USA,03:19:21,03:00:09,06:26:53,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
104,Nicholas Warwavesyn,1589,M25-29,USA,03:32:58,02:42:25,06:26:56,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
9,John Craighead,60,M65-69,USA,03:33:47,02:40:09,06:27:03,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
125,Stephen Orsini,851,M45-49,USA,02:52:12,03:30:28,06:27:10,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
105,Nathan Young,1406,M25-29,USA,03:13:40,03:08:11,06:27:12,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
55,Carly Chappell,1590,F25-29,USA,03:28:53,02:55:03,06:27:27,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
44,Sean White,980,M18-24,USA,03:24:30,02:56:54,06:27:29,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
6,Jeanene Calabrese,1303,F60-64,USA,03:34:05,02:47:07,06:27:36,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
156,Matthew Thompson,1281,M35-39,USA,03:07:34,03:14:09,06:27:40,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
60,Jennifer Horstmann,1038,F40-44,USA,03:15:58,03:01:30,06:27:54,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
167,Matthew Neal,1450,M40-44,USA,03:12:14,03:07:00,06:28:04,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
166,David Kantor,1671,M30-34,USA,03:12:12,03:11:21,06:28:30,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
157,Lance Glander,973,M35-39,USA,03:00:47,03:21:40,06:28:45,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
115,Meechai Tessalee,1394,M50-54,USA,03:22:55,02:57:12,06:28:46,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
83,Paul Kilgore,20,M55-59,USA,03:02:00,03:19:08,06:29:20,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
16,Elese Christ,903,F18-24,USA,03:21:28,03:01:47,06:29:25,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
45,Danny McGrath,1597,M18-24,USA,03:06:06,03:16:52,06:29:26,Ironman 70.3 Steelhead,06/27/2021,"Benton Harbor, Michigan, USA"
