Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
45,Mary Dier,1752,F55-59,USA,00:39:56,00:05:38,00:06:46,16:32:18,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
268,Jeffrey Logsdon,2966,M45-49,USA,00:34:59,00:08:45,00:11:43,16:32:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
127,Lyndsay Crews,1025,F35-39,USA,00:39:54,00:05:00,00:03:49,16:32:01,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
269,Neil Hutchinson,2923,M45-49,USA,00:43:57,00:03:44,00:06:15,16:31:48,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
270,BJ Mann,2977,M45-49,USA,00:40:46,00:06:29,00:06:41,16:31:47,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
106,Kim Wolman,1724,F50-54,USA,00:43:17,00:04:15,00:04:31,16:31:47,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
122,Amy Tatum,1552,F45-49,USA,00:39:07,00:05:50,00:08:01,16:31:36,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
271,Mike Bittner,2802,M45-49,USA,00:43:38,00:05:38,00:06:05,16:31:23,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
214,Allen Oneal,3288,M50-54,USA,00:38:37,00:07:06,00:04:30,16:31:12,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
128,Melissa Starkey,1128,F35-39,USA,00:40:05,00:04:57,00:06:17,16:31:08,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
123,Lisa Vaske,1564,F45-49,USA,00:43:26,00:04:01,00:07:09,16:31:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
214,Ben Faulk,667,M35-39,USA,00:36:50,00:06:44,00:05:31,16:30:59,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
3,Jon Dropco,105,M PC,USA,00:35:45,00:04:38,00:04:31,16:30:58,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
14,Helen Smith,1843,F60-64,USA,00:39:47,00:03:14,00:04:30,16:30:56,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
272,David Childs,2835,M45-49,USA,00:36:39,00:09:47,00:04:59,16:30:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
215,Ken Cooper,3179,M50-54,USA,00:36:05,00:06:20,00:04:15,16:30:36,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
46,Mary Lindimore,1781,F55-59,USA,00:36:42,00:05:39,00:09:31,16:30:35,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
14,Madison Bee,810,F18-24,USA,00:36:18,00:03:25,00:06:16,16:30:32,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
171,Joshua Ward,2194,M30-34,USA,00:41:58,00:04:27,00:06:32,16:30:22,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
129,Courtney Donatto,1034,F35-39,USA,00:46:49,00:03:58,00:03:48,16:30:21,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
124,Wendy Kelly,1457,F45-49,USA,00:39:25,00:07:47,00:06:58,16:30:07,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
120,John Higley,139,M55-59,USA,00:30:07,00:04:45,00:03:59,16:30:04,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
273,Warren Lusk,2971,M45-49,USA,00:37:39,00:07:23,00:10:29,16:30:04,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
216,Wesley Brown,3156,M50-54,USA,00:40:23,00:07:53,00:08:55,16:30:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
274,Thelman Martin,2980,M45-49,ESP,01:05:05,00:05:19,00:06:21,16:29:58,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
47,Sarah Satola,1802,F55-59,USA,00:34:13,00:06:04,00:04:14,16:29:56,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
172,Kenneth Marr,2125,M30-34,USA,00:36:31,00:07:41,00:08:11,16:29:47,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
130,Melissa Durish,1039,F35-39,USA,00:40:01,00:03:59,00:11:35,16:29:39,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
217,Arturo Beltroy,3140,M50-54,PER,00:34:58,00:07:22,00:05:36,16:29:34,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
215,Juan Castro,2240,M35-39,USA,00:40:22,00:04:42,00:05:45,16:29:30,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
107,Leslie Kratcoski,1644,F50-54,USA,00:37:53,00:04:59,00:07:08,16:29:29,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
271,Satheesh Abhiram,2455,M40-44,IND,00:44:16,00:10:12,00:06:46,16:29:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
92,Laura Renn,974,F30-34,USA,00:31:41,00:03:36,00:04:20,16:28:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
125,Kim Marcelle,1481,F45-49,USA,00:43:01,00:03:46,00:04:18,16:28:27,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
218,Greg Ott,3291,M50-54,USA,00:38:09,00:08:57,00:13:48,16:28:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
108,Belinda Loo,1652,F50-54,USA,00:55:41,00:07:02,00:03:22,16:28:22,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
131,Kelly Quintero,1109,F35-39,COL,00:42:49,00:06:21,00:06:20,16:28:17,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
216,James Paitsel,2376,M35-39,USA,00:51:42,00:06:00,00:05:48,16:28:15,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
275,William Hutchings,2922,M45-49,USA,00:40:31,00:05:04,00:07:20,16:28:14,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
15,Lisa Causey,1821,F60-64,USA,00:34:29,00:05:20,00:07:53,16:28:10,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
126,Missy Caughman,1389,F45-49,USA,00:43:24,00:06:05,00:07:02,16:28:07,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
276,David Hirth,2912,M45-49,USA,00:35:38,00:08:44,00:08:21,16:28:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
272,Jeremy Russell,2703,M40-44,USA,00:38:25,00:05:25,00:06:16,16:28:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
277,James Clark,2836,M45-49,USA,00:40:18,00:04:56,00:07:45,16:28:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
55,Team Team Bk,4053,RELAY,USA,00:34:12,00:01:55,00:03:04,16:27:59,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
142,Rebecca Goff,1214,F40-44,USA,00:42:32,00:05:32,00:05:27,16:27:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
93,Raissa Bahamonde,889,F30-34,ECU,00:49:17,00:07:22,00:06:15,16:27:48,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
109,Sharon Louis,1653,F50-54,USA,00:39:22,00:06:22,00:05:52,16:27:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
278,Adam Dahlheim,2846,M45-49,USA,00:39:00,00:10:23,00:11:29,16:27:31,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
279,Scott Wolf,3119,M45-49,USA,00:37:18,00:05:43,00:11:04,16:27:30,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
121,Kenny Tunny,3525,M55-59,USA,00:41:40,00:04:16,00:09:26,16:27:26,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
280,Dave Kowitz,2942,M45-49,USA,00:36:00,00:07:19,00:08:47,16:27:25,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
143,Lori Campbell,1172,F40-44,USA,00:46:53,00:05:14,00:04:48,16:27:12,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
127,Trish Roberts,1529,F45-49,USA,00:35:36,00:02:55,00:05:05,16:27:11,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
48,Michele Cassone,1742,F55-59,USA,00:38:03,00:05:16,00:09:39,16:27:07,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
128,Ceci Johnson,1451,F45-49,USA,00:39:21,00:09:05,00:03:59,16:26:54,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
144,Laura Fennell,1196,F40-44,USA,00:39:07,00:05:24,00:04:07,16:26:40,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
129,Christine Ashcraft,1364,F45-49,USA,00:47:25,00:04:22,00:06:45,16:26:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
217,Bruce Byrne,2233,M35-39,USA,00:38:24,00:04:58,00:05:45,16:26:31,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
132,Kara Stein,1129,F35-39,USA,00:41:26,00:06:21,00:06:07,16:26:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
122,Clay Loyd,3479,M55-59,USA,00:38:30,00:06:23,00:06:35,16:26:23,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
110,Suzannah Smith,1700,F50-54,USA,00:42:13,00:04:54,00:05:57,16:26:23,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
111,Erika Plosa,1677,F50-54,USA,00:35:32,00:05:02,00:09:45,16:26:13,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
56,Amanda Bunke,811,F25-29,USA,00:36:30,00:05:08,00:05:16,16:26:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
96,Robert Campbell,1912,M25-29,USA,00:45:10,00:09:34,00:06:19,16:26:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
16,Pam Sisson,1841,F60-64,USA,00:42:10,00:05:42,00:10:20,16:26:01,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
281,Michael Bookman,2804,M45-49,USA,00:46:59,00:08:42,00:04:31,16:25:53,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
49,Amy Brack Baker,1735,F55-59,USA,00:41:39,00:04:42,00:06:28,16:25:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
273,Jason Miller,2651,M40-44,USA,00:41:37,00:07:25,00:06:44,16:25:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
145,Nadia Ruiz,1301,F40-44,USA,00:41:38,00:07:24,00:06:39,16:25:48,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
112,Martha Irene,1639,F50-54,USA,00:44:51,00:06:51,00:05:57,16:25:45,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
97,Casey Klein,1957,M25-29,USA,00:36:47,00:08:12,00:13:43,16:25:40,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
123,Joshua Kang,3462,M55-59,USA,00:45:52,00:09:24,00:08:20,16:25:27,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
124,Doug Potchen,3502,M55-59,USA,00:37:32,00:05:34,00:09:39,16:25:20,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
113,Jan Yuvan,1727,F50-54,USA,00:41:11,00:06:37,00:07:34,16:25:16,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
2,Dick Thompson,472,M70-74,USA,00:42:51,00:05:26,00:05:31,16:25:15,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
173,Chase Huval,2109,M30-34,USA,00:36:17,00:06:34,00:06:45,16:25:12,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
125,Ron Twilley,3528,M55-59,USA,00:37:32,00:06:43,00:05:22,16:25:09,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
218,Lance Burns,2231,M35-39,USA,00:36:57,00:10:15,00:12:09,16:24:54,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
130,Sherri Peck,1515,F45-49,USA,00:42:28,00:03:32,00:03:25,16:24:44,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
146,Betsy McDowell,1251,F40-44,USA,00:41:53,00:06:24,00:08:21,16:24:39,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
114,Brenda Smith,1696,F50-54,USA,00:40:48,00:05:08,00:08:35,16:24:35,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
274,David Hemmings,2587,M40-44,USA,00:41:35,00:07:32,00:05:29,16:24:27,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
44,John Sivyer,677,M60-64,USA,00:42:59,00:04:35,00:05:36,16:24:07,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
17,Barbara Burkholder,1819,F60-64,USA,00:40:53,00:03:05,00:03:13,16:24:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
147,Julia Rodgers,779,F40-44,USA,00:37:50,00:04:34,00:04:22,16:23:54,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
282,Dario Alvarez,2781,M45-49,USA,00:40:19,00:07:12,00:07:19,16:23:30,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
133,Heather Thorpe,1134,F35-39,USA,01:04:58,00:04:10,00:02:56,16:23:26,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
219,James Ennis,2264,M35-39,USA,00:38:17,00:06:30,00:06:57,16:23:25,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
148,Thanh Ngo,1269,F40-44,USA,00:46:02,00:04:03,00:05:41,16:23:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
134,Carrie Brooks,728,F35-39,USA,00:39:44,00:04:47,00:04:53,16:22:51,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
275,Raymond Shavers,2717,M40-44,USA,00:46:27,00:03:16,00:07:28,16:22:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
283,Fritz Englade,2868,M45-49,USA,00:40:12,00:06:06,00:06:40,16:22:23,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
115,Renee Edwards,663,F50-54,USA,00:41:20,00:03:08,00:05:20,16:22:18,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
131,Susan Perry,1518,F45-49,USA,00:37:34,00:05:00,00:08:15,16:22:16,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
149,Zsa-Zsa Porter,1282,F40-44,USA,00:46:42,00:05:00,00:04:06,16:22:09,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
116,Angela Pozdol,1678,F50-54,USA,00:34:45,00:07:05,00:07:13,16:22:08,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
50,Flo Donovan,1754,F55-59,USA,00:33:41,00:03:08,00:05:39,16:22:01,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
284,Charles Waikwa,3101,M45-49,USA,00:49:56,00:09:04,00:08:36,16:21:57,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
219,John Stuckey,3346,M50-54,USA,00:47:43,00:07:06,00:07:43,16:21:53,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
132,Lisa Trickle,1558,F45-49,USA,00:35:03,00:03:48,00:07:04,16:21:52,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
51,Karen Lesko,744,F55-59,USA,00:44:17,00:04:51,00:04:43,16:21:51,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
133,Bonnie Brokaw,1377,F45-49,USA,00:33:51,00:04:54,00:08:29,16:21:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
285,Vinod Bhatt,2799,M45-49,USA,00:43:15,00:08:53,00:10:58,16:21:33,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
52,Laurie Maas,1783,F55-59,USA,00:35:16,00:06:12,00:05:04,16:21:16,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
150,Cindy Heilig,1221,F40-44,USA,00:45:32,00:04:03,00:07:19,16:20:55,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
134,Stephanie Miller,1490,F45-49,USA,00:41:04,00:06:43,00:07:52,16:20:36,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
117,Brenda Scott,1693,F50-54,USA,00:43:56,00:05:06,00:07:02,16:20:35,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
98,Arun Adhya,1899,M25-29,CAN,00:44:26,00:04:41,00:05:19,16:20:28,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
286,Jeff Lamb,2946,M45-49,USA,00:42:20,00:10:05,00:08:49,16:20:22,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
276,Brian Chapman,2514,M40-44,USA,00:39:14,00:05:45,00:07:40,16:20:18,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
135,Liz Vultao,1567,F45-49,USA,00:57:23,00:05:08,00:07:59,16:20:15,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
220,Jason Nieves,2369,M35-39,PRI,00:39:49,00:05:43,00:06:48,16:20:09,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
118,Catalina Bonilla,1591,F50-54,USA,00:45:05,00:03:25,00:04:55,16:20:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
119,Lisa Zangara,1728,F50-54,USA,00:41:48,00:02:34,00:05:44,16:19:55,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
57,Dana Corbett,835,F25-29,USA,00:36:33,00:09:39,00:07:58,16:19:52,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
174,Robert Daniel,2066,M30-34,USA,00:36:21,00:03:27,00:06:31,16:19:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
58,Tess Moran,864,F25-29,USA,00:33:31,00:03:50,00:04:51,16:19:44,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
135,Meredith Atwood,154,F35-39,USA,00:34:01,00:05:02,00:04:34,16:19:43,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
126,Kenneth Smith,3518,M55-59,USA,00:52:37,00:09:19,00:05:48,16:19:31,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
94,Kaileigh Sansom,979,F30-34,USA,00:39:31,00:04:25,00:03:22,16:19:20,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
287,Andy True,3093,M45-49,USA,00:37:22,00:08:06,00:06:00,16:19:18,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
53,Debbie Rosa,1799,F55-59,CAN,00:35:25,00:04:52,00:04:38,16:19:17,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
136,Angela Decint,1405,F45-49,USA,00:40:33,00:05:39,00:10:36,16:19:11,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
221,Kevin Wagner,2440,M35-39,USA,00:39:24,00:04:16,00:07:26,16:19:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
136,Shayla Toombs-Withers,1135,F35-39,USA,00:48:39,00:05:21,00:05:28,16:19:01,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
277,Tracy Taylor,2739,M40-44,USA,00:42:00,00:06:20,00:05:25,16:18:58,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
56,Team Beach People,4009,RELAY,USA,00:33:02,00:03:45,00:02:46,16:18:52,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
288,Kevin Harrison,2902,M45-49,USA,00:38:23,00:07:01,00:12:20,16:18:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
33,Justin Kane,1882,M18-24,USA,00:37:00,00:08:41,00:06:07,16:18:46,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
151,Laurie Shields,1311,F40-44,USA,00:41:09,00:04:07,00:07:21,16:18:42,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
278,Steven Holman,2596,M40-44,GBR,00:40:13,00:04:02,00:07:43,16:18:40,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
95,Kristy Ladd Culp,943,F30-34,USA,00:41:43,00:06:01,00:08:37,16:18:34,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
279,James Godwin,2570,M40-44,USA,00:40:49,00:12:03,00:04:33,16:18:28,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
120,Veronica Hooppaw,1635,F50-54,USA,00:46:06,00:05:33,00:07:10,16:18:21,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
137,Deborah Trahan,1557,F45-49,USA,00:40:13,00:07:50,00:06:48,16:17:59,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
137,Jamie Spalding,1124,F35-39,USA,00:42:08,00:03:43,00:04:18,16:17:57,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
289,Keith Irwin,750,M45-49,USA,00:39:24,00:05:53,00:05:48,16:17:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
138,Linda A Freeman,1428,F45-49,USA,00:42:47,00:07:05,00:08:45,16:17:44,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
152,Lisa Schreiner,1308,F40-44,USA,00:42:53,00:03:38,00:05:37,16:17:32,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
153,Xuan Nguyen,1270,F40-44,USA,00:52:00,00:04:24,00:03:35,16:17:31,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
290,Jeff Quick,3032,M45-49,USA,00:37:22,00:04:35,00:10:29,16:17:27,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
127,Jim Goodrich,3438,M55-59,USA,00:37:33,00:06:14,00:06:17,16:17:26,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
18,Sophia Avgeris,1817,F60-64,USA,00:43:25,00:02:31,00:05:17,16:16:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
220,Paul Johnson,3229,M50-54,USA,00:43:27,00:05:46,00:06:00,16:16:43,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
291,Brad Pence,3024,M45-49,USA,00:41:29,00:06:06,00:05:57,16:16:41,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
138,Anna Hunsucker,1067,F35-39,USA,00:40:07,00:05:47,00:08:26,16:16:36,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
154,Alejandra Garcia Ponce,1208,F40-44,MEX,00:58:13,00:11:28,00:04:21,16:16:30,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
155,Kelle Burke,1167,F40-44,USA,00:30:00,00:06:49,00:08:18,16:16:19,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
156,Natalia Keyser,1232,F40-44,USA,00:41:57,00:07:29,00:10:44,16:16:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
54,Michele Veilleux,1810,F55-59,USA,00:43:59,00:07:01,00:09:21,16:15:56,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
280,Derek Martindale,2636,M40-44,USA,00:42:50,00:05:50,00:09:48,16:15:52,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
139,Amanda Sandoval,1117,F35-39,USA,00:41:58,00:06:44,00:09:40,16:15:52,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
139,Debbie Lynch,734,F45-49,USA,00:40:02,00:05:24,00:06:48,16:15:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
121,Esther Puerto,1680,F50-54,USA,00:42:47,00:07:32,00:07:54,16:15:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
292,David Garanito,2886,M45-49,USA,00:35:33,00:06:34,00:10:24,16:15:43,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
175,Robert Carandang,2049,M30-34,USA,00:35:21,00:05:22,00:07:09,16:15:22,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
222,Chad Pecchi,2382,M35-39,USA,00:41:18,00:02:45,00:06:57,16:15:15,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
223,Matthew Niedens,2368,M35-39,USA,00:39:26,00:08:52,00:08:05,16:15:08,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
