Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
18,"Tina Lainer, Ma Msc.",418,F 25,AUT,00:35:42,01:47:17,02:27:50,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
162,Jeremy Gaume,1526,M 35,FRA,00:43:29,01:36:34,02:27:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Emanuel Ladner,2879,M ,AUT,00:36:49,01:49:33,02:27:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
133,Markiyan Fetsych,937,M 25,UKR,00:41:50,01:41:38,02:27:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
58,Peter Schwarz,2446,M 50,AUT,00:39:50,01:40:55,02:27:58,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
183,Milan Dufek,1172,M 30,CZE,00:41:32,01:40:22,02:28:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
154,Marc Lesch Dr.,1907,M 40,GER,00:38:51,01:40:44,02:28:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
134,Jules Van Hool,1084,M 25,BEL,00:38:39,01:44:27,02:28:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
184,Stefan Radeschnig,1342,M 30,AUT,00:36:31,01:45:57,02:28:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
11,Vera Reuter,737,F 45,GER,00:39:06,01:43:52,02:28:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
79,Reinhard Rössler,2237,M 45,AUT,00:44:42,01:36:38,02:28:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
19,Anna Bauer,248,F 25,AUT,00:35:59,01:43:58,02:28:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
163,Bernhard Bruckner,1475,M 35,AUT,00:36:45,01:45:09,02:28:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
156,Kamil Dob?emysl,1811,M 40,CZE,00:42:29,01:41:28,02:28:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
25,Ylenia Moroni,512,F 30,ITA,00:39:08,01:45:29,02:28:17,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
157,Andre Niederberghaus,1938,M 40,GER,00:33:47,01:48:49,02:28:18,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
18,Erich Mitterwurzer,356,M 55,AUT,00:39:07,01:45:05,02:28:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
20,Nadine Berger,391,F 25,GER,00:36:47,01:47:12,02:28:22,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
164,Marco Cassetta,1480,M 35,ITA,00:40:50,01:42:08,02:28:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
158,Michal Bureš,1798,M 40,CZE,00:42:12,01:42:06,02:28:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
59,Raffaele Lucato,2397,M 50,ITA,00:42:49,01:37:56,02:28:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
6,Luca Hautz,377,F 18,AUT,00:39:27,01:43:37,02:28:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
30,Manuel Saupriegl,45,M PRO,AUT,00:42:42,01:42:31,02:28:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
185,Reto Dütschler,1174,M 30,SUI,00:45:09,01:38:32,02:28:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
12,Mirna Marovic,257,F 45,CRO,00:37:00,01:45:32,02:28:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
160,Francesco Guarna,1851,M 40,ITA,00:43:16,01:39:58,02:28:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
161,Dieter Forster,1827,M 40,AUT,00:36:09,01:48:05,02:28:42,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
80,Stephan Sperger,2260,M 45,GER,00:39:45,01:42:51,02:28:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
186,Serge Mouracade,1314,M 30,GBR,00:41:24,01:41:59,02:28:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
165,Henry Krause,1585,M 35,GER,00:36:55,01:45:33,02:28:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
21,Sofia Zbinden,457,F 25,SUI,00:35:22,01:48:53,02:28:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
13,Nadja Hauser,715,F 45,AUT,00:38:35,01:46:36,02:28:46,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
60,Nigel Foxhall,2340,M 50,GBR,00:34:24,01:49:43,02:28:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
61,Roberto Luconi,2398,M 50,ITA,00:48:02,01:36:56,02:28:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
187,Allain Kuys-Clarke,1273,M 30,NZL,00:44:27,01:36:58,02:28:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
188,Claudiu-Teodor Chirap,1151,M 30,ROM,00:38:13,01:46:04,02:28:48,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
26,Johanna Zingerle,559,F 30,ITA,00:37:24,01:48:36,02:28:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
135,Christopher Hohm,969,M 25,GER,00:37:39,01:47:10,02:28:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
81,Roberto Massimiliano Gennaro,2114,M 45,ITA,00:33:49,01:45:49,02:28:57,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Gerda Füricht-Fiegl,2806,M ,AUT,00:47:57,01:39:01,02:28:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
62,Walter Wenger,2481,M 50,AUT,00:37:45,01:47:50,02:28:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
162,Frank Weidemann,2047,M 40,GER,00:42:38,01:40:36,02:29:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
136,Tobias Wulfkuhle,1100,M 25,GER,00:49:57,01:30:39,02:29:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
137,Maan Almarghalani,886,M 25,KSA,00:37:35,01:46:58,02:29:03,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
27,Juliane Hofmann,488,F 30,GER,00:40:38,01:43:33,02:29:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
82,Patrick Van Der Wilt,2273,M 45,NED,00:36:11,01:46:09,02:29:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
63,Volker Kaese,2375,M 50,GER,00:35:35,01:47:28,02:29:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
13,Claire Stevens,619,F 35,GBR,00:44:29,01:38:31,02:29:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
64,Martin Scharf,2439,M 50,AUT,00:40:19,01:43:45,02:29:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
163,Klaus Hartl,1859,M 40,AUT,00:41:16,01:40:54,02:29:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
65,Josef Reinthaler,2430,M 50,AUT,00:39:06,01:46:44,02:29:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
166,Maxim Sagel,1676,M 35,SUI,00:38:48,01:46:46,02:29:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
167,Wai-Yip Man,1611,M 35,GER,00:37:42,01:47:54,02:29:20,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
83,Siegi Fischer,2104,M 45,GER,00:43:31,01:41:54,02:29:22,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
22,Eileen Ke,410,F 25,USA,00:34:04,01:52:03,02:29:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
138,Huub Boosten,901,M 25,NED,00:39:12,01:45:01,02:29:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
168,Daniele Santin,1678,M 35,ITA,00:37:28,01:45:46,02:29:25,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
189,Stefan Krueger,278,M 30,GER,00:36:58,01:48:10,02:29:25,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
66,Klaus Mäntysaari,2400,M 50,FIN,00:40:35,01:43:40,02:29:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
190,Niklas Feulner,1192,M 30,GER,00:35:38,01:47:01,02:29:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
84,Josef Schwaiger,2250,M 45,AUT,00:42:39,01:41:25,02:29:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
191,Michael Maul,1302,M 30,GER,00:42:20,01:40:43,02:29:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
192,John Lennackers,1283,M 30,NED,00:45:33,01:38:26,02:29:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
169,Sascha Kaiser,1566,M 35,GER,00:37:24,01:47:58,02:29:35,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
14,Katrin Kroschinski,596,F 35,GER,00:36:01,01:48:59,02:29:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
193,Bernhard Puhr,1340,M 30,AUT,00:38:59,01:44:47,02:29:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
28,Sarah Freytag,477,F 30,GER,00:31:48,01:53:30,02:29:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
5,Werner Wakonig,2604,M 60,AUT,00:40:34,01:43:41,02:29:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
48,Wolfgang Raithel,853,M 18,GER,00:33:55,01:48:09,02:29:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
164,David Browning,1794,M 40,GBR,00:37:35,01:47:51,02:29:48,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
194,Fabian Fink,1195,M 30,GER,00:35:42,01:49:25,02:29:49,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
19,Peter Lemmel,2541,M 55,GER,00:33:27,01:48:39,02:29:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
29,Julia Seger,536,F 30,AUT,00:36:18,01:48:11,02:29:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
165,Marcus Röhricht,1972,M 40,GER,00:37:19,01:46:22,02:29:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
67,Mark Meutermans,2409,M 50,BEL,00:36:59,01:46:22,02:29:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
68,Thomas Matousek,2401,M 50,AUT,00:38:01,01:47:01,02:29:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
195,Jürgen Aigner,1111,M 30,AUT,00:38:40,01:44:57,02:29:58,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
7,Julia Pfennich,383,F 18,AUT,00:34:36,01:51:10,02:30:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
85,Davide Tesini,2267,M 45,ITA,00:48:30,01:36:30,02:30:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
15,Emma Kerr,592,F 35,IRL,00:38:42,01:46:48,02:30:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
196,Robert Friedrich,1199,M 30,GER,00:36:57,01:45:29,02:30:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
197,Tim Cramer,1158,M 30,GER,00:36:19,01:48:14,02:30:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
86,Luca Millevoi,2193,M 45,ITA,00:43:55,01:36:51,02:30:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
166,Markus Gaßner,1836,M 40,GER,00:38:35,01:47:53,02:30:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
87,Nik Edser,2097,M 45,GBR,00:42:04,01:42:52,02:30:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
88,Dean Palmer,2213,M 45,GBR,00:27:27,01:57:45,02:30:17,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
170,Benny Welter,303,M 35,LUX,00:42:02,01:42:39,02:30:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
139,Christian Frank,940,M 25,GER,00:38:30,01:47:03,02:30:20,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
23,Viktoria Klein,411,F 25,GER,00:48:02,01:36:55,02:30:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
89,Norbert Taucher,2266,M 45,AUT,00:43:34,01:42:26,02:30:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
171,Karel Tošnar,1725,M 35,CZE,00:44:40,01:38:42,02:30:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
16,Stefanie Trombetta,624,F 35,GER,00:38:55,01:46:08,02:30:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
90,Ciaran Hughes,216,M 45,SUI,00:39:17,01:44:56,02:30:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
172,Artem Tarasenko,1722,M 35,RUS,00:40:55,01:43:58,02:30:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
91,Vladimir Mitterpach,332,M 45,SVK,00:38:47,01:46:04,02:30:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
173,Tor Harald Johansen,1562,M 35,NOR,00:47:14,01:38:47,02:30:38,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
198,Pieter Willems,1430,M 30,NED,00:37:31,01:46:24,02:30:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
69,Uwe Rühlemann,2436,M 50,GER,00:41:23,01:44:47,02:30:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
92,Per-Fredrik Nilsson,334,M 45,SWE,00:43:25,01:42:18,02:30:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
174,Billy Soesilo,1696,M 35,GBR,00:42:21,01:44:04,02:30:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
199,Laurent Bachmann,1122,M 30,AUT,00:44:08,01:41:42,02:30:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
17,Angelika Weinberger,629,F 35,AUT,00:35:00,01:50:29,02:30:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
20,Graham Kirby,354,M 55,GBR,00:43:01,01:42:57,02:30:45,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
175,Christian Werner,1744,M 35,GER,00:39:38,01:43:58,02:30:46,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
18,Karin Schoeller,616,F 35,AUT,00:37:45,01:48:30,02:30:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
93,Abramo Borsoi,2076,M 45,ITA,00:40:11,01:44:41,02:30:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
1,Norbert Plank,2615,M 65,AUT,00:42:58,01:42:57,02:30:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
30,Hannah Verhaeghe,251,F 30,BEL,00:37:20,01:50:08,02:30:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
167,Dirk Hehrmann,1863,M 40,GER,00:43:15,01:42:24,02:31:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
21,Mauro Secco,359,M 55,ITA,00:39:07,01:45:55,02:31:03,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
24,Jana Jedelska,408,F 25,CZE,00:35:17,01:49:53,02:31:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
22,Eric Vis,2576,M 55,NED,00:39:23,01:46:09,02:31:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
176,Rimas Kareiva,1568,M 35,LTU,00:43:06,01:42:25,02:31:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
177,Oleksandr Horobets,1553,M 35,UKR,00:41:08,01:44:23,02:31:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
94,Christian Bindl,2071,M 45,GER,00:35:27,01:50:16,02:31:10,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
95,Manfred Karner,2156,M 45,AUT,00:40:04,01:44:51,02:31:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
96,Slobodan Laskovic,2175,M 45,SRB,00:37:05,01:45:00,02:31:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
31,Zelda Beverley,462,F 30,GBR,00:35:07,01:52:10,02:31:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
32,Cornelia Lenz,501,F 30,AUT,00:40:35,01:43:19,02:31:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
178,Petr Sara,1679,M 35,CZE,00:44:16,01:39:48,02:31:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
3,Dafne Gervais,762,F 50,BEL,00:39:52,01:45:12,02:31:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
70,Carl Watteeuw,2480,M 50,BEL,00:33:00,01:53:01,02:31:18,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
200,Daniel Feichtinger,1191,M 30,AUT,00:40:43,01:46:20,02:31:20,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
168,Andrej Zupancic,2059,M 40,SLO,00:39:54,01:44:35,02:31:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
49,Conor Douglas,816,M 18,GBR,00:34:32,01:48:26,02:31:22,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
140,Grygorii Bondar,899,M 25,UKR,00:46:52,01:38:05,02:31:22,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
23,Charles Evans,2510,M 55,GBR,00:33:39,01:51:44,02:31:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
33,Nicole Caillaud,467,F 30,GER,00:35:34,01:51:23,02:31:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
97,Andreas Buza,2082,M 45,AUT,00:39:34,01:47:01,02:31:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
141,Sebastian Meuer,1008,M 25,GER,00:37:39,01:50:15,02:31:25,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
169,Thomas Tiggesmeier,2021,M 40,GER,00:39:00,01:46:20,02:31:25,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
142,Varlamov Anton,889,M 25,RUS,00:44:27,01:42:33,02:31:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
14,Claudia Wraneschitz,2623,F 45,AUT,00:36:21,01:49:16,02:31:27,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Katja Schonnefeld,2847,M ,GER,00:44:34,01:44:37,02:31:29,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
50,Simon Baumann,807,M 18,GER,00:41:11,01:43:21,02:31:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
143,Jan Sprenger,1062,M 25,AUT,00:35:59,01:48:22,02:31:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
71,Carlo Torre,2468,M 50,ITA,00:32:41,01:54:23,02:31:32,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
179,Peter Surnak,1713,M 35,CZE,00:43:03,01:41:35,02:31:32,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
19,Katrin Burkart,568,F 35,GER,00:39:11,01:47:58,02:31:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
51,Leo Lamprecht,837,M 18,GER,00:42:41,01:43:52,02:31:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
180,Robert Katzian,1570,M 35,AUT,00:37:58,01:47:53,02:31:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
170,Geert Lombaert,1909,M 40,BEL,00:42:50,01:41:08,02:31:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
52,Robert Brandt,811,M 18,GER,00:41:24,01:44:18,02:31:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
201,Peter Mohr,1309,M 30,GER,00:37:26,01:47:58,02:31:42,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
144,Peter Schönig,1053,M 25,GER,00:31:26,01:56:37,02:31:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
98,Thomas Peperstraete,2216,M 45,BEL,00:39:11,01:48:23,02:31:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
202,Vlastimil Van?k,1410,M 30,CZE,00:39:05,01:47:49,02:31:46,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
24,Wolfgang Sanytr,241,M 55,AUT,00:41:15,01:45:32,02:31:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
15,Katja Hinterberger,717,F 45,SUI,00:46:22,01:40:12,02:31:49,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
181,Davide Semenzato,1692,M 35,ITA,00:33:21,01:54:37,02:31:50,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
4,Brigitte Andreas,136,F 50,AUT,00:37:14,01:50:25,02:31:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
171,Christian Kaulfuß,1885,M 40,GER,00:41:54,01:44:33,02:31:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
145,Florian Kast,978,M 25,GER,00:36:28,01:49:14,02:31:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
182,Jindrich Parus,1644,M 35,CZE,00:42:55,01:44:25,02:31:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
99,Dirk Keus,2157,M 45,GER,00:43:44,01:42:01,02:31:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
34,Jasmin Janssens,491,F 30,BEL,00:39:42,01:43:17,02:31:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
183,Martin Posarnig,1653,M 35,AUT,00:41:14,01:43:45,02:32:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
184,Matthias Schwemmer,1689,M 35,GER,00:34:04,01:52:25,02:32:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
72,Markus Popp,2429,M 50,GER,00:38:35,01:47:25,02:32:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
73,Eugen Plas,2427,M 50,AUT,00:41:04,01:44:32,02:32:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
203,Jurrit Van Der Waal,1404,M 30,NED,00:37:22,01:48:38,02:32:07,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
204,Michael Lobmeier,1287,M 30,GER,00:43:28,01:41:36,02:32:07,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
205,Gerhard Malz,1293,M 30,GER,00:40:20,01:46:22,02:32:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
74,Norbert Löscher,2396,M 50,AUT,00:40:32,01:45:54,02:32:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
172,Graziano Bettiol,1788,M 40,ITA,00:38:27,01:47:07,02:32:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
53,Lukas Tvrz,870,M 18,CZE,00:37:41,01:47:58,02:32:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
185,Daniel Niggas,1628,M 35,AUT,00:48:02,01:38:11,02:32:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
25,Nicolas Schell,2565,M 55,FRA,00:37:31,01:49:31,02:32:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
186,Christian Mostegel,1624,M 35,AUT,00:41:05,01:47:16,02:32:18,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
26,Peter Froitzheim,2517,M 55,GER,00:43:00,01:44:08,02:32:18,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
187,Martin Vosahlik,302,M 35,CZE,00:43:52,01:44:03,02:32:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
146,Juraj Sedivy,1056,M 25,CZE,00:36:13,01:49:54,02:32:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
188,Christian Sorger,1699,M 35,GER,00:41:08,01:45:06,02:32:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
14,Katrin Knaus,661,F 40,GER,00:39:07,01:47:30,02:32:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
100,Claudio Celani,2085,M 45,ITA,00:36:56,01:50:43,02:32:29,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
101,Roman Kohout,2163,M 45,CZE,00:42:56,01:42:03,02:32:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
206,Jakob Hofer,272,M 30,AUT,00:35:20,01:53:25,02:32:32,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
207,David Champenois,1150,M 30,BEL,00:45:50,01:37:26,02:32:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
16,Jelena Jankovi?-Laskovi?,719,F 45,SRB,00:36:51,01:50:56,02:32:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
147,Hannes Zehentmayr,1102,M 25,AUT,00:38:36,01:50:01,02:32:35,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Juraj Antonak,2883,M ,SVK,00:35:25,01:55:11,02:32:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
20,Erlinde Scheps,614,F 35,NED,00:40:34,01:45:28,02:32:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
15,Francesca Settimo,682,F 40,ITA,00:36:58,01:52:03,02:32:43,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Gabriele Marik,2807,M ,AUT,00:40:05,01:50:48,02:32:46,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Christine Wurm,2873,M ,AUT,00:42:53,01:46:50,02:32:46,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
35,Désirée Huber,489,F 30,SUI,00:38:56,01:46:35,02:32:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
75,Franz Pichler,2425,M 50,AUT,00:37:04,01:51:59,02:33:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
189,Tomáš Be?o,1465,M 35,CZE,00:43:19,01:44:00,02:33:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
173,Philippe Pires,1958,M 40,FRA,00:46:37,01:39:44,02:33:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
