Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
180,Wolfgang Albert,2169,M 50,GER,00:00:00,06:18:58,04:52:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
261,Hugo Calamonte Del Rio,1278,M 35,ESP,00:00:00,06:58:09,04:39:06,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
181,Michael Borowski,2187,M 50,GER,00:00:00,06:01:19,05:42:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
265,Stephan Latz,1718,M 40,GER,00:00:00,06:15:21,05:12:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
191,Christian Bodensteiner,1038,M 30,GER,00:00:00,06:31:19,04:54:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
262,Markus Ritter,1466,M 35,GER,00:00:00,06:39:31,04:34:53,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
248,Wayne Booth,1896,M 45,GBR,00:00:00,06:04:52,05:35:30,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
23,Maarten Kamermans,2579,M 60,NED,00:00:00,06:03:14,05:27:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
182,Szymon Kurzawinski,2313,M 50,POL,00:00:00,06:13:44,05:19:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
31,Margaret Roy,694,F 35,IRL,00:00:00,06:55:40,04:27:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
22,Michael Gibson,860,M 18,GBR,00:00:00,06:07:36,05:20:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
2,Angelika Fanai-Nimmesgern,174,F 55,GER,00:00:00,06:21:46,04:58:10,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
249,Adam Kurowski,418,M 45,POL,00:00:00,06:23:05,05:04:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
25,Marta Grzesik,715,F 40,POL,00:00:00,06:35:44,04:50:34,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
20,Emilia Graban,614,F 25,POL,00:00:00,06:44:59,04:35:00,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
192,Guillaume Louis,1140,M 30,FRA,00:00:00,06:19:17,05:19:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
32,Maria Dobychina,676,F 35,RUS,00:00:00,06:30:08,04:43:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
266,Francesco Busacca,1594,M 40,ITA,00:00:00,06:02:43,05:54:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
183,Thomas Ewald,2221,M 50,GER,00:00:00,06:48:46,04:44:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
70,Frank Wallbrecht,2555,M 55,GER,00:00:00,06:08:48,04:50:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
250,Stefan Selonke,2119,M 45,GER,00:00:00,06:49:08,04:40:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
251,Oliver Brendel,1902,M 45,GER,00:00:00,06:12:28,05:21:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
267,James Harris,1667,M 40,GBR,00:00:00,06:32:40,05:05:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
193,Anthony Allnutt,1026,M 30,GBR,00:00:00,06:41:19,04:31:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
194,Kris Dawson,1054,M 30,GBR,00:00:00,06:12:05,05:14:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
252,Duncan Byrne,1907,M 45,IRL,00:00:00,06:10:00,05:34:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
71,Peter Bartetzky,2448,M 55,GER,00:00:00,06:13:15,05:20:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
109,Harry Bygraves,909,M 25,GBR,00:00:00,06:57:34,05:08:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
268,Sergii Fedoryshchev,1642,M 40,UKR,00:00:00,06:58:16,04:24:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
253,Richard Bromwich,1903,M 45,GBR,00:00:00,05:58:53,05:40:38,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
184,Simon Fursman,2233,M 50,GBR,00:00:00,06:20:30,05:16:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
24,Jozef Bezak,159,M 60,SVK,00:00:00,06:38:01,04:51:41,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
254,Andrew Fish,1943,M 45,GBR,00:00:00,06:21:21,04:59:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
21,Sonja Baudewig,748,F 45,GER,00:00:00,06:50:20,04:40:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
110,Tom Skubowius,989,M 25,GER,00:00:00,06:53:16,04:58:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
25,Konstantin Ptsarev,321,M 60,RUS,00:00:00,06:15:18,05:28:02,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
263,Alexander Reddehase,539,M 35,GER,00:00:00,06:36:43,04:48:10,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
3,Ines Kersten,175,F 55,GER,00:00:00,06:27:05,05:21:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
185,Nissan Ben Amram,520,M 50,ISR,00:00:00,06:07:21,05:18:18,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
186,Doron Bloch,2182,M 50,ISR,00:00:00,06:47:11,04:29:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
264,Jundeb Andre Esquivel,1314,M 35,PHI,00:00:00,06:10:13,05:22:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
187,Luc Vervoort,2412,M 50,BEL,00:00:00,05:45:17,06:05:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
188,Thomas Pleyer,2361,M 50,GER,00:00:00,06:40:15,04:45:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
195,Alexander Jussen,1109,M 30,GER,00:00:00,05:27:50,05:52:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
269,Michael Zink,1862,M 40,GER,00:00:00,06:23:43,05:11:49,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
255,Arkadiusz Sliwski,2125,M 45,POL,00:00:00,06:38:47,05:13:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
26,Rossella Zini,746,F 40,ITA,00:00:00,06:50:13,04:43:50,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
27,Larissa Clarke,708,F 40,GBR,00:00:00,06:33:26,04:36:05,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
256,Christoph Kriege,546,M 45,GER,00:00:00,06:11:51,05:38:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
189,Erik Vroonen,2414,M 50,BEL,00:00:00,06:17:22,05:27:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
22,Adele Prince,773,F 45,GBR,00:00:00,06:30:42,04:57:43,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
265,Paul Pécriaux,1443,M 35,FRA,00:00:00,06:19:45,05:16:00,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
266,Iain Hammond,1344,M 35,GBR,00:00:00,06:48:07,04:36:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
267,George Pittner,1452,M 35,GBR,00:00:00,06:24:42,05:29:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
257,Steven De Bruyn,1924,M 45,BEL,00:00:00,06:59:41,04:36:36,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
23,Julius Bolch,853,M 18,GER,00:00:00,07:21:39,04:08:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
26,Meinhard Kiehl,2580,M 60,GER,00:00:00,06:35:34,04:56:04,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
190,Paul Bowditch,567,M 50,GBR,00:00:00,05:50:50,05:55:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
196,Immanuel Groß-Züchner,1089,M 30,GER,00:00:00,06:40:16,04:48:02,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
21,Katharina Blach,607,F 25,GER,00:00:00,07:01:04,04:46:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
197,Sven Seefeldt,537,M 30,GER,00:00:00,06:24:27,05:11:01,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
14,Doreen Czaplewski,790,F 50,GER,00:00:00,06:37:22,04:37:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
72,Jan Buk,2457,M 55,DEN,00:00:00,06:29:18,04:59:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
33,Stefanie Meigel,333,F 35,GER,00:00:00,06:28:32,05:21:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
28,Audur Kjartansdottir,722,F 40,ISL,00:00:00,06:20:34,05:19:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
34,Helene Charlet,675,F 35,FRA,00:00:00,06:24:36,05:21:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
23,Eva Färberböck,756,F 45,AUT,00:00:00,07:06:11,04:33:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
4,Christine Burgtorf,823,F 55,GER,00:00:00,06:34:03,04:57:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
258,Abdoul Karim Bah,1877,M 45,ITA,00:00:00,06:18:26,05:26:34,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
198,James Lee-Barrett,1132,M 30,GBR,00:00:00,06:28:38,05:25:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
24,Kenneth Wilhelmus,887,M 18,NED,00:00:00,06:01:35,05:51:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
199,Philipp Weiherer,1229,M 30,GER,00:00:00,06:10:23,05:41:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
268,Richard Dean,1295,M 35,GBR,00:00:00,06:44:33,04:56:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
73,Cord Andreas Kuhlmann,2503,M 55,GER,00:00:00,06:45:44,05:08:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
111,Kolja Wienigk,1017,M 25,GER,00:00:00,06:35:38,04:47:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
74,Frank O'Brien,2520,M 55,IRL,00:00:00,06:32:27,05:16:40,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
191,Harri Stachon,2395,M 50,FIN,00:00:00,06:06:12,04:57:25,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
192,Henri Elbersen,2215,M 50,NED,00:00:00,06:30:07,05:25:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
24,Nina Schulz,777,F 45,GER,00:00:00,06:57:43,04:49:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
193,Fabian Warnecke,2418,M 50,GER,00:00:00,06:15:15,05:33:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
200,Sharif Mostafa,1157,M 30,GBR,00:00:00,06:29:18,05:22:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
270,Jan Heymann,1672,M 40,GER,00:00:00,06:43:40,04:55:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
194,Frank Schaudig,2379,M 50,GER,00:00:00,06:51:13,04:45:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
25,Sonja Pöhlmann-Dietel,771,F 45,GER,00:00:00,06:10:02,05:36:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
271,Jason Rojas,1792,M 40,DEN,00:00:00,06:17:15,05:29:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
75,Matthias Gasthaus,2478,M 55,GER,00:00:00,06:45:25,04:48:50,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
76,Franz-Josef Naehring,2518,M 55,GER,00:00:00,06:10:11,05:28:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
195,Arie Robbemond,2369,M 50,NED,00:00:00,05:49:23,05:57:40,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
31,Emily Braund,638,F 30,GBR,00:00:00,06:45:41,05:16:25,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
269,Filip Grzesiak,2623,M 35,POL,00:00:00,06:22:00,05:31:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
26,Nannett Fischer,758,F 45,GER,00:00:00,06:34:26,05:24:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
15,Inke Andresen,786,F 50,GER,00:00:00,06:43:53,04:55:30,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
16,Bianca Späth,811,F 50,GER,00:00:00,06:40:43,05:21:53,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
272,Didier Rouvier,1794,M 40,FRA,00:00:00,06:50:36,04:51:18,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
32,Tessa Mentink,659,F 30,NED,00:00:00,06:33:22,05:22:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
273,David Lewis,1720,M 40,GBR,00:00:00,06:13:53,05:51:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
270,Marius Willhaus,1537,M 35,GER,00:00:00,06:05:16,05:46:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
274,Mario Romano,1793,M 40,ITA,00:00:00,07:00:18,04:44:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
112,Thomas Price,977,M 25,GBR,00:00:00,06:35:08,05:19:30,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
77,Christoph Mannheims,156,M 55,GER,00:00:00,06:18:28,05:29:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
78,Itamar Shimron,2537,M 55,ISR,00:00:00,06:35:40,05:14:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
113,Christian Tschäbunin,1001,M 25,GER,00:00:00,06:24:35,05:08:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
196,Rudolf De Bleser,2204,M 50,BEL,00:00:00,05:54:57,05:52:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
259,Zohar Regev,514,M 45,ISR,00:00:00,06:52:19,04:41:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
17,Jill Kralovanec,838,F 50,USA,00:00:00,06:36:52,05:29:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
79,Fabian Thaesler,2543,M 55,GER,00:00:00,05:42:40,06:14:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
260,Thorsten Richter,2092,M 45,GER,00:00:00,06:14:29,05:24:05,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
25,Moritz Roell,878,M 18,GER,00:00:00,06:34:21,05:27:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
80,Klaus Brinkmann,2455,M 55,GER,00:00:00,06:31:03,05:09:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
26,Fabian Laube,870,M 18,GER,00:00:00,05:59:58,06:10:34,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
27,Dörte Kaiser,764,F 45,GER,00:00:00,06:28:11,05:08:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
29,Anne Laukkanen,725,F 40,FIN,00:00:00,07:09:34,04:40:18,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
261,Dov Cacoub,1908,M 45,FRA,00:00:00,06:28:02,05:31:16,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
262,John Lowndes,2029,M 45,GBR,00:00:00,06:44:33,04:53:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
28,Sam Horsfall,762,F 45,JEY,00:00:00,07:06:24,04:43:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
197,Heinz-Peter Jäger,447,M 50,GER,00:00:00,06:25:48,05:21:45,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
29,Lisa Porter,772,F 45,JEY,00:00:00,06:41:57,05:20:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
30,Karolina Reinhold,732,F 40,SWE,00:00:00,06:15:02,05:24:25,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
201,Chris Marsh,1146,M 30,GBR,00:00:00,06:59:39,04:57:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
271,James Watts,1528,M 35,GBR,00:00:00,06:05:15,06:05:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
198,Michel Boudras,286,M 50,FRA,00:00:00,06:20:19,05:50:06,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
272,Joakim Thureson,1514,M 35,SWE,00:00:00,07:01:46,04:43:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
263,Dubois Pierre,2077,M 45,BEL,00:00:00,06:15:59,05:38:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
114,Sebastian Podtschaske,973,M 25,GER,00:00:00,06:58:24,04:50:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
202,Florian Reynaert,1179,M 30,FRA,00:00:00,06:29:38,05:38:26,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
81,Vikram Dogra,2463,M 55,IND,00:00:00,06:22:18,05:21:19,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
275,Carlo Spalletti,247,M 40,ITA,00:00:00,06:36:29,05:30:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
264,Timothy Gascoyne-Day,1956,M 45,GBR,00:00:00,06:22:24,05:06:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
276,Andrii Palamarchuk,1765,M 40,UKR,00:00:00,07:08:09,04:22:26,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
277,Jimmie Furunäs,1648,M 40,SWE,00:00:00,06:18:14,05:27:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
273,Stephane Merle,215,M 35,FRA,00:00:00,05:53:02,06:15:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
30,Nadine Christiansen,750,F 45,ESP,00:00:00,06:23:51,05:01:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
199,Christian Straessle,2400,M 50,SUI,00:00:00,06:23:48,05:01:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
278,Guido Queyreau,1783,M 40,GER,00:00:00,07:15:05,05:00:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
274,Nicolas Bissot,1264,M 35,BEL,00:00:00,06:58:26,05:01:36,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
115,Maciej Winiarz,1018,M 25,POL,00:00:00,06:41:41,05:16:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
200,Menahem Amir,518,M 50,ISR,00:00:00,06:26:46,05:31:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
201,Jean Hviid Pedersen,2273,M 50,DEN,00:00:00,06:33:09,04:49:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
22,Anna Warner,630,F 25,GBR,00:00:00,06:30:35,05:17:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
265,Ulf Jensen,1998,M 45,GER,00:00:00,06:08:23,06:01:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
266,Wouter Borst,1898,M 45,NED,00:00:00,06:29:43,05:36:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
116,Mike Retemeier,980,M 25,GER,00:00:00,06:14:51,05:38:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
4,Hannah Cooper,601,F 18,GBR,00:00:00,07:02:12,05:14:26,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
203,Julian Algie,1025,M 30,GER,00:00:00,06:37:54,05:14:34,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
275,Amr El Guindi,1313,M 35,EGY,00:00:00,06:37:32,05:27:55,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
202,Adham El Gazzar,446,M 50,EGY,00:00:00,06:29:02,05:42:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
117,Gabriel Leif Krämer,948,M 25,GER,00:00:00,06:43:48,05:20:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
18,Maria Angela Lehnhardt,802,F 50,GER,00:00:00,06:45:24,05:14:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
204,Oliver Schlage,1195,M 30,GER,00:00:00,06:25:21,05:19:50,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
267,Darren Vibert,2143,M 45,JEY,00:00:00,06:32:43,04:59:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
279,Cristian Cavallari,1599,M 40,ITA,00:00:00,06:28:50,05:44:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
268,Meir Cohen,1917,M 45,ISR,00:00:00,06:40:32,05:12:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
280,Richard Bicheno,1576,M 40,GBR,00:00:00,06:52:19,04:54:19,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
269,Baruch Levy,508,M 45,ISR,00:00:00,06:43:36,05:04:49,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
31,Yvonne Schneider,735,F 40,GER,00:00:00,06:20:13,05:43:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
270,Nick Powell,2082,M 45,GBR,00:00:00,06:08:14,05:37:21,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
271,Adrian Gartland,1955,M 45,IRL,00:00:00,06:12:46,05:25:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
276,Jan Kaufholz,1371,M 35,GER,00:00:00,06:29:36,05:11:01,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
205,Greg Hall,1093,M 30,GBR,00:00:00,06:41:36,05:33:04,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
5,Nina Schulz,603,F 18,GER,00:00:00,06:09:33,06:01:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
3,Christian Rolando,324,M 65,FRA,00:00:00,06:17:42,05:41:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
118,Ronald Vogel,1009,M 25,NED,00:00:00,06:25:03,05:24:06,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
203,Marco De Davide,2205,M 50,ITA,00:00:00,06:47:50,05:10:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
119,Pierre Bragard,906,M 25,BEL,00:00:00,06:20:42,05:55:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
281,Andy Medwell,1738,M 40,GBR,00:00:00,06:35:21,05:25:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
32,Emily Campbell,706,F 40,GBR,00:00:00,06:15:34,05:41:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
33,Ruth Papirov,661,F 30,ISR,00:00:00,06:42:32,05:21:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
204,Robert Humburg,2272,M 50,GER,00:00:00,06:36:07,05:30:47,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
272,Wolfgang Urban,2140,M 45,GER,00:00:00,06:27:38,05:32:45,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
120,Amit Porat,485,M 25,ISR,00:00:00,06:53:33,05:14:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
205,Nicola Brunelli,2191,M 50,ITA,00:00:00,06:55:19,05:29:19,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
