Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
1,Cody Beals,7,MPRO,CAN,04:20:24,02:48:16,07:10:21,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Matt Russell,2,MPRO,USA,04:23:40,02:55:45,07:21:55,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Kirill Kotsegarov,1,MPRO,EST,04:22:46,02:58:07,07:23:06,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Adam Otstot,16,MPRO,USA,04:30:34,02:59:52,07:32:12,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Scott Defilippis,14,MPRO,USA,04:37:21,02:52:15,07:32:47,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Adam Feigh,19,MPRO,USA,04:31:48,03:11:37,07:45:18,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
7,Markus Thomschke,12,MPRO,DEU,04:33:40,03:11:59,07:47:44,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
8,Paul Ambrose,6,MPRO,AUS,04:31:36,03:18:27,07:52:21,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
9,Colin Laughery,27,MPRO,USA,04:46:18,03:12:06,08:01:02,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Thiago Bianchini,186,M30-34,BRA,04:59:27,03:03:10,08:04:23,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Pat Redner,321,M30-34,USA,04:53:04,03:09:12,08:04:38,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
10,Jim Lubinski,20,MPRO,USA,04:38:19,03:23:41,08:04:42,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
11,Joe Gambles,4,MPRO,AUS,04:35:33,03:33:35,08:11:07,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Nicholas Chapman,187,M30-34,ZAF,04:43:18,03:27:31,08:12:29,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
12,Sebastian Neef,33,MPRO,DEU,04:32:11,03:38:54,08:12:54,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Josh Wolf,1742,M35-39,USA,04:54:44,03:17:44,08:14:53,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Jessop Keene,1338,M25-29,USA,04:50:21,03:22:28,08:16:00,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Tom Garvey,189,M30-34,USA,04:59:14,03:15:12,08:16:14,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Mark Pellew,215,M40-44,ZAF,04:49:30,03:26:11,08:17:34,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Reid Foster,591,M30-34,USA,04:43:06,03:31:56,08:18:26,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Richard Backstrom,1560,M35-39,SWE,05:00:19,03:17:13,08:20:28,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Patrick Martin,309,M18-24,USA,05:18:43,03:02:32,08:25:33,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Russell Simkins,2734,M45-49,USA,05:12:59,03:10:09,08:25:47,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
13,Daniel Clarke,22,MPRO,CAN,04:47:16,03:36:26,08:25:59,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Philipp Falk,1431,M30-34,AUT,04:47:32,03:36:34,08:26:38,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Yassir Janah,210,M40-44,USA,05:05:01,03:20:42,08:28:48,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
7,Mike Consolini,1417,M30-34,USA,04:52:02,03:36:51,08:31:21,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Ryan Marzen,312,M25-29,USA,05:15:11,03:14:25,08:33:28,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Matt Triick,200,M35-39,USA,05:07:07,03:25:01,08:35:05,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Justin Grissom,1624,M35-39,USA,05:01:32,03:31:43,08:35:20,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Eric Lambi,192,M35-39,USA,05:01:50,03:31:14,08:36:06,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Cheyenne Barraez Gil,202,M40-44,USA,05:06:44,03:27:09,08:36:18,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Tom Russell,382,M45-49,USA,05:04:47,03:29:14,08:37:08,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
8,Steven Lowenthal,1475,M30-34,GTM,05:07:27,03:24:26,08:37:11,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Kevin Ferguson,329,M35-39,USA,05:04:21,03:29:48,08:38:13,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
9,Andres Sarmiento,190,M30-34,COL,05:06:58,03:29:48,08:39:17,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Joey Dussich,1798,M40-44,USA,05:04:46,03:31:58,08:41:32,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
7,Scott Shumate,335,M35-39,USA,05:05:22,03:36:09,08:43:20,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
10,Jeffrey Angelini,498,M30-34,USA,04:58:18,03:45:25,08:46:12,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
11,Sean Hannan,1450,M30-34,USA,04:52:40,03:51:26,08:46:32,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Conrad Schreiber,1364,M25-29,USA,05:29:32,03:15:55,08:48:31,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Nicholas Fragnito,183,M25-29,USA,04:59:37,03:46:30,08:48:44,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Doug Covington,2005,M45-49,USA,05:14:01,03:31:23,08:48:51,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Samuel Clarot,1314,M25-29,USA,05:11:35,03:35:35,08:49:38,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
8,Joseph McLeod,195,M35-39,USA,05:01:54,03:45:56,08:50:13,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
9,Daniel Brienza,1579,M35-39,USA,04:56:38,03:49:22,08:50:37,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
14,Stephen Kilshaw,18,MPRO,CAN,04:37:32,04:12:26,08:51:40,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Doug Ross,235,M50-54,USA,05:09:20,03:40:36,08:52:27,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
10,Luca Daniele Bordin,1574,M35-39,ITA,05:22:15,03:24:55,08:52:30,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
11,Nicholas Morgan,1671,M35-39,GBR,04:51:40,03:58:11,08:52:56,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
12,Conrad Goeringer,2732,M30-34,,04:53:51,03:57:46,08:53:33,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
15,Peter Kotland,25,MPRO,CZE,05:03:55,03:45:58,08:54:41,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
13,Yohann Coppel,188,M30-34,FRA,05:07:23,03:45:47,08:54:53,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Garrett Bowers,205,M40-44,USA,05:05:09,03:49:06,08:56:57,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
12,Kenny McDaniel,194,M35-39,USA,05:07:20,03:45:39,08:57:10,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Josh Beck,521,M40-44,USA,04:48:40,04:02:43,08:57:31,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
7,Luciano Smith,359,M40-44,ARG,05:20:00,03:36:15,08:57:55,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
8,Lucas Smelser,540,M40-44,USA,05:20:22,03:34:40,08:58:17,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Eric Kennedy,1339,M25-29,USA,05:07:36,03:48:45,08:58:46,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Chad Albright,218,M45-49,USA,05:07:25,03:48:33,08:59:13,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Lauren Harrison,901,F40-44,USA,05:17:05,03:42:18,09:02:32,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Marj Rinaldo,151,F25-29,USA,05:07:04,03:53:52,09:03:25,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,John French,415,M55-59,GBR,05:16:42,03:42:17,09:03:46,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Jason Hollander,374,M45-49,USA,05:16:55,03:43:42,09:05:19,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,David Orchard,2139,M45-49,CAN,05:03:48,03:59:30,09:05:40,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,John Cymanski,395,M50-54,USA,05:12:42,03:48:35,09:05:43,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
13,Marcos Borges,325,M35-39,BRA,05:10:02,03:53:26,09:06:34,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,William Ludington,401,M50-54,USA,05:17:34,03:45:53,09:06:51,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
7,Richard Garvey,311,M25-29,USA,05:12:58,03:50:53,09:09:17,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Cat Heidrich,160,F35-39,USA,05:35:18,03:33:43,09:10:22,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
9,Breezy Anson,1753,M40-44,USA,05:23:53,03:42:18,09:11:10,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Amy Corrigan,259,F35-39,USA,05:30:21,03:38:00,09:11:16,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
14,David Koppel,1469,M30-34,USA,05:04:39,04:03:44,09:11:57,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Todd Wilkens,237,M50-54,USA,05:09:17,03:59:37,09:11:59,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
10,Serguei Alleko,1751,M40-44,NLD,05:18:46,03:51:54,09:13:08,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
14,Martin Rezac,1695,M35-39,CZE,05:23:03,03:47:40,09:13:27,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
11,Brad Curtis,1789,M40-44,USA,04:50:48,04:22:19,09:15:19,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Kristen Yax,163,F35-39,USA,05:19:29,03:52:53,09:15:20,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
12,Michael Kerrigan,350,M40-44,IRL,05:25:55,03:44:50,09:15:41,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
15,James Pipes,199,M35-39,USA,05:25:47,03:46:03,09:15:52,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
13,Steven Hinger,1828,M40-44,USA,05:13:18,03:59:52,09:16:25,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Daniel Brewer,2715,M50-54,USA,05:13:06,04:00:46,09:16:41,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Joe Rummler,236,M50-54,USA,05:27:15,03:46:09,09:16:53,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
16,Jc Smoot,336,M35-39,USA,05:18:47,03:55:31,09:17:10,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
7,Doug Guthrie,2312,M50-54,USA,05:21:54,03:50:12,09:17:10,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
7,Brad Buie,1984,M45-49,USA,05:09:07,04:05:27,09:17:47,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Whitney Burdzilauskas,781,F35-39,USA,05:30:51,03:45:35,09:19:31,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Katie Gollotto,166,F40-44,USA,05:21:22,03:53:40,09:19:46,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
14,Christian Belair,1762,M40-44,CAN,05:19:36,03:58:28,09:19:46,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
15,Bill Beecher,203,M40-44,USA,05:01:47,04:15:41,09:20:22,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
8,Richard Kane,550,M45-49,GBR,05:28:55,03:43:43,09:20:28,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Olga Purroy,451,F35-39,VEN,05:35:05,03:43:18,09:20:39,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
15,Jonathan Bade,1393,M30-34,USA,05:38:56,03:39:50,09:21:29,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
17,Emmanuel Ruelis,1700,M35-39,USA,05:04:22,04:11:34,09:21:43,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
16,Dantley Young,592,M30-34,USA,05:19:03,03:57:16,09:21:46,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
8,Mike Cincola,229,M50-54,USA,05:26:19,03:53:35,09:22:17,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
16,Joel Rutledge,1906,M40-44,USA,05:05:21,04:10:53,09:22:32,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
9,Paul Hulen,2325,M50-54,USA,05:07:55,04:10:15,09:22:39,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Dan Falke,414,M55-59,USA,05:23:06,03:55:53,09:22:52,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
10,Bruno De Decker,2273,M50-54,BEL,05:02:23,04:15:17,09:22:58,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
17,Adrian Cox,590,M40-44,USA,05:07:19,04:12:56,09:23:56,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Rebecca Kimble,154,F30-34,USA,05:40:02,03:41:09,09:24:08,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
9,Gregory White,227,M45-49,USA,05:07:44,04:13:00,09:24:33,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
18,Andreas Moraitis,197,M35-39,USA,05:08:02,04:12:44,09:24:48,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
10,Onder Anilturk,363,M45-49,TUR,05:19:11,04:03:05,09:25:07,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
19,Michael Mendoza,196,M35-39,USA,05:01:49,04:20:53,09:25:16,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
11,Brad Rollins,2711,M45-49,USA,05:15:40,04:06:42,09:25:41,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
20,James Delong,326,M35-39,USA,05:29:42,03:52:20,09:25:42,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
17,Joshua Church,315,M30-34,USA,05:23:54,04:00:06,09:26:00,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
21,Matt Radzom,1690,M35-39,USA,05:27:58,03:54:46,09:26:02,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
18,Chris Florscher,316,M30-34,USA,05:07:41,04:15:59,09:26:47,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
19,Joe Nagy,320,M30-34,USA,05:09:58,04:14:17,09:27:12,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Cassandra Tripaldi,697,F25-29,USA,05:42:01,03:41:07,09:27:26,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
11,Rob Delmonico,2274,M50-54,USA,05:29:45,03:55:31,09:28:10,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Peter Buehlow,578,M55-59,CAN,05:24:54,04:00:00,09:28:14,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
22,Logan Washburn,1734,M35-39,USA,05:07:38,04:18:14,09:28:45,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
12,David Brunner,2243,M50-54,USA,05:23:53,03:59:45,09:29:12,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Holli Finneren,250,F30-34,USA,05:18:47,04:08:25,09:29:30,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
18,Ronnie Hicks,1827,M40-44,USA,05:16:37,04:09:31,09:29:32,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
19,Thomas Landtwing,212,M40-44,CHE,05:02:58,04:24:10,09:30:31,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Michelle Hildebrand,167,F40-44,USA,05:23:45,04:03:47,09:30:53,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
12,Mattias Krantz,377,M45-49,SWE,05:15:09,04:13:41,09:31:30,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Lucas Martins,1291,M18-24,BRA,05:33:13,03:55:16,09:31:58,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
20,Brad Radkoski,1501,M30-34,USA,05:26:13,04:03:45,09:32:50,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
23,Eric Peters,1684,M35-39,USA,05:25:47,04:04:06,09:33:00,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Maggie Rettelle,175,F45-49,USA,05:35:22,03:55:40,09:33:27,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
13,Marion Herring,400,M50-54,USA,05:20:31,04:10:44,09:33:55,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
2,Marcella Rietz,284,F45-49,USA,05:37:10,03:55:15,09:34:35,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
14,Kai Fuegel,2722,M50-54,DEU,05:12:45,04:18:19,09:35:00,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
8,Jeffrey Rosebaugh,313,M25-29,USA,05:06:07,04:26:45,09:35:10,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
20,Brian Walsh,541,M40-44,USA,05:17:22,04:13:34,09:35:27,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
21,Tyler Paluch,1885,M40-44,USA,05:35:51,03:52:56,09:35:27,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
24,Matthew Shaffer,2699,M35-39,USA,05:02:41,04:28:53,09:35:32,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
21,Enrico Cimador,1413,M30-34,ITA,05:07:58,04:25:22,09:35:44,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Amy Chow,248,F30-34,USA,05:52:05,03:39:07,09:36:41,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
22,Ken Marker,352,M40-44,ITA,05:09:06,04:24:17,09:37:35,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Laura Marcoux,253,F30-34,USA,05:42:49,03:52:04,09:37:40,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
23,Troy Clifton,342,M40-44,USA,05:15:17,04:18:07,09:38:27,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Kati Petry,254,F30-34,USA,05:46:00,03:49:33,09:38:39,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
13,Derek Delmonico,2707,M45-49,USA,04:50:43,04:46:10,09:38:48,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Courtney Benedict,864,F40-44,USA,05:46:01,03:49:57,09:39:47,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Elaina Biechler,704,F30-34,USA,05:42:34,03:53:58,09:39:52,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
24,Jason Terry,1929,M40-44,USA,05:16:26,04:17:53,09:40:13,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
3,Alex Chavez,1278,M18-24,USA,05:29:01,04:08:27,09:40:43,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Bob Arsenault,2454,M55-59,USA,05:35:22,04:03:24,09:40:48,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
25,Kevin Williams,1741,M35-39,USA,05:20:46,04:17:37,09:40:49,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
22,Drew Elgersma,1426,M30-34,USA,05:18:42,04:17:56,09:40:51,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Sarah Davidson,1122,F50-54,USA,05:44:51,03:53:04,09:41:52,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
26,Jonathan Roberts,1697,M35-39,USA,05:17:55,04:21:56,09:41:56,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
25,Jerome Bareth,201,M40-44,USA,05:21:23,04:17:31,09:41:59,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
26,Esteban Campos,1773,M40-44,CRI,05:45:06,03:53:42,09:42:35,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
14,Joseph Rogalski,222,M45-49,USA,05:08:32,04:30:11,09:42:47,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
4,Alex Burgans,307,M18-24,USA,05:52:07,03:48:19,09:42:55,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
15,Tom Lehr,570,M50-54,USA,05:22:49,04:17:20,09:42:55,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
23,Eric Lashway,319,M30-34,USA,05:16:01,04:22:41,09:43:32,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
27,Jimi Minnema,1865,M40-44,USA,05:13:22,04:24:05,09:43:32,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
9,Garrett Nelson,185,M25-29,USA,05:24:37,04:14:35,09:43:54,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Michael Ensslin,2491,M55-59,USA,05:30:34,04:09:34,09:44:31,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
28,Mikhail Kudienko,211,M40-44,CAN,05:46:43,03:55:24,09:45:30,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
27,Jason Kharmam,1650,M35-39,USA,05:19:19,04:22:52,09:45:35,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
16,Art Miller,232,M50-54,USA,05:21:58,04:21:10,09:45:35,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
5,Dana Dambrauskas,164,F40-44,USA,05:33:52,04:07:35,09:45:43,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
29,Luke Levine,1849,M40-44,GBR,05:42:35,03:58:23,09:46:26,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Paige Wooden,853,F35-39,USA,05:43:56,03:58:34,09:46:28,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
1,Karla Vradenburgh,149,F18-24,USA,05:40:35,04:03:11,09:46:36,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
15,Jason Flowerday,2046,M45-49,CAN,05:30:56,04:11:15,09:46:37,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
30,Tommy Bonds,522,M40-44,USA,05:37:45,04:05:56,09:46:50,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
7,Amy Stanton,162,F35-39,USA,05:25:37,04:19:09,09:46:51,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
24,Logan Roberts,1503,M30-34,USA,04:59:50,04:43:33,09:47:21,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
28,Austin Sparks,1709,M35-39,USA,05:46:41,03:50:34,09:47:45,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
16,David Jones,375,M45-49,USA,05:44:33,03:59:29,09:48:12,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
17,Nicolas Chalesle,368,M45-49,USA,05:20:35,04:20:23,09:48:43,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
29,Christopher Weller,1737,M35-39,USA,05:19:33,04:25:04,09:49:01,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
30,Frederic Hadi,511,M35-39,CAN,05:57:42,03:45:47,09:49:23,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
6,Lynne Marsala,273,F40-44,USA,05:42:54,04:04:11,09:49:40,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
10,Michael Rose,1359,M25-29,USA,05:39:07,04:05:59,09:49:48,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
31,Casey Duval,206,M40-44,USA,05:25:08,04:22:28,09:52:12,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
17,Mike Roberts,233,M50-54,USA,05:26:27,04:23:39,09:52:30,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
18,Wade Reed,2154,M45-49,USA,05:23:21,04:24:34,09:52:39,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
32,Allen Campbell,1771,M40-44,USA,05:15:42,04:32:52,09:53:08,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
33,Karl Flener,1800,M40-44,USA,05:29:54,04:18:58,09:53:34,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
19,Phil Roucoulet,2161,M45-49,USA,05:39:57,04:06:19,09:53:50,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
20,Seth Bitting,1974,M45-49,CAN,05:13:57,04:36:59,09:54:14,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
31,Luis Miguel Pinos Erazo,332,M35-39,ECU,05:49:43,04:00:07,09:54:25,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
18,John Fitzgerald,2720,M50-54,USA,05:28:07,04:24:39,09:55:10,Ironman Chattanooga,09/30/2018,"Chattanooga, Tennessee, USA"
