Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
31,Hugh Pope,2513,M 60-64,USA,06:38:48,05:12:56,12:11:19,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
67,Donnie Shelton,2456,M 55-59,USA,05:36:01,06:20:30,12:11:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
159,Stephen Jones,2231,M 50-54,USA,05:46:25,06:11:52,12:11:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
65,Heather Feenstra-Kretschmar,842,F 45-49,USA,05:53:56,06:08:39,12:11:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
42,Susan Wallace,988,F 50-54,USA,05:47:24,06:04:00,12:11:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
184,Trevor Maggied,1708,M 40-44,USA,06:17:10,05:41:22,12:11:56,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
160,Jonas Giron,2199,M 50-54,GTM,05:45:46,06:14:30,12:12:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
113,Christopher Colello,1253,M 30-34,USA,05:29:42,06:21:00,12:12:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
185,Ivan Pancic,1741,M 40-44,BIH,05:10:15,06:45:00,12:12:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
248,Francois Moreau,2020,M 45-49,USA,05:30:20,06:27:05,12:12:56,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
186,Lee Caparas,1610,M 40-44,USA,05:59:44,06:03:06,12:13:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
66,Diana Woolf,2616,F 45-49,USA,05:59:52,06:00:06,12:13:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
69,Alicia Olmoz,764,F 40-44,USA,05:54:01,06:04:09,12:13:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
161,Christoher Krantz,2240,M 50-54,USA,05:40:47,06:10:07,12:13:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
67,Almira Shats,897,F 45-49,USA,05:42:17,06:14:15,12:14:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
68,Kristen Pearless,884,F 45-49,USA,06:08:35,05:49:02,12:14:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
67,Jennifer Stephan,673,F 35-39,CAN,06:31:03,05:31:33,12:14:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
249,Adam Levy,1987,M 45-49,USA,05:51:17,06:09:00,12:15:14,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
95,Tomás Lozano Derbez,1174,M 25-29,MEX,06:00:55,06:01:13,12:15:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
69,Margo Kammeyer,859,F 45-49,USA,05:46:50,06:08:54,12:16:11,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
187,Tim Cross,1626,M 40-44,USA,06:30:35,05:23:32,12:16:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
188,Allan Jenman,1690,M 40-44,USA,06:12:49,05:44:09,12:16:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
26,Dane Lemmon,1098,M 18-24,USA,06:55:59,05:09:27,12:16:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
43,Malgorzata Wright,996,F 50-54,USA,05:38:17,06:29:32,12:17:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
198,Andrés Mas,1492,M 35-39,PRI,05:29:45,06:36:23,12:17:37,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
114,Joey Tordella,1355,M 30-34,USA,05:47:52,06:18:05,12:17:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
162,Allan Cox,2165,M 50-54,USA,05:36:40,06:30:29,12:17:53,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
47,Molly Petrone,579,F 30-34,USA,06:26:37,05:43:34,12:18:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
23,Elizabeth Model,182,F 55-59,CAN,05:31:57,06:37:32,12:18:31,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
48,Amanda Clark,538,F 30-34,USA,06:23:59,05:44:15,12:18:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
163,Tony Sforza,2316,M 50-54,USA,05:23:00,06:41:50,12:19:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
70,Amie Beasley,692,F 40-44,USA,06:11:21,05:52:13,12:19:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
68,David Boston,2365,M 55-59,USA,06:01:10,06:08:37,12:19:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
199,Greg Barnes,1383,M 35-39,USA,05:53:38,06:08:21,12:19:27,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
24,Cynhia Mcgauley,1027,F 55-59,USA,05:58:59,06:07:09,12:19:32,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
71,Vicky Vega,792,F 40-44,PRI,05:39:07,06:27:10,12:19:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
6,Renee Harvey,1060,F 60-64,USA,05:37:30,06:32:55,12:19:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
200,Justin Bifro,1389,M 35-39,USA,05:27:01,06:32:44,12:20:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
70,Angela Decint,832,F 45-49,USA,06:02:09,05:58:21,12:20:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
44,Amy Sparks,980,F 50-54,USA,06:08:01,05:49:27,12:21:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
250,Scott Morgan,2021,M 45-49,USA,05:24:50,06:42:32,12:21:49,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
96,Matthew Zmuda,1228,M 25-29,USA,06:19:43,05:49:58,12:21:56,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
7,Nancy Elwess,1059,F 60-64,USA,05:57:48,06:12:09,12:22:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
115,Martin Barajas,1235,M 30-34,USA,06:15:45,05:50:10,12:22:10,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
45,Sondra Isom,948,F 50-54,USA,05:59:34,06:11:31,12:22:11,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
71,Mary Escobedo,841,F 45-49,USA,06:28:17,05:40:52,12:22:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
69,Chris Wright,2473,M 55-59,USA,05:25:45,06:42:19,12:22:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
3,Derek Duvall,299,M 70-74,CAN,05:57:51,06:14:40,12:22:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
189,Jason Hawthorne,1678,M 40-44,USA,05:41:09,06:23:10,12:23:01,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
251,Bryan Baumgardner,1842,M 45-49,USA,05:38:09,06:33:26,12:23:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
97,Ryan Braam,1125,M 25-29,USA,06:32:31,05:43:32,12:23:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
27,Derek Moorehead,1104,M 18-24,USA,05:55:03,06:17:37,12:23:14,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
70,Rodney Rubin,2684,M 55-59,USA,06:03:28,06:05:32,12:23:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
190,Antonio Leyva,1703,M 40-44,MEX,06:01:54,06:08:07,12:23:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
71,Mark Mitchell,36,M 55-59,USA,06:07:10,06:00:26,12:23:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
116,Nick Manjerovic,1303,M 30-34,USA,06:12:54,05:56:11,12:24:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
252,Lance Durst,258,M 45-49,USA,06:18:34,05:56:14,12:24:17,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
68,Laurie Mcgrath,660,F 35-39,USA,06:33:30,05:41:39,12:24:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
201,Brett King,1472,M 35-39,USA,05:56:45,06:12:25,12:24:50,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
72,Doug Weinman,2471,M 55-59,USA,06:08:58,05:58:18,12:25:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
73,John Schultz,2454,M 55-59,USA,06:27:45,05:45:26,12:25:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
72,Kristi Graziano,852,F 45-49,USA,06:30:23,05:44:41,12:25:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
164,Miguel De Las Casas,2174,M 50-54,PER,06:20:12,05:54:43,12:26:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
73,Karen Souther,902,F 45-49,USA,05:57:41,06:06:07,12:26:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
74,Victoria Valladares,909,F 45-49,HND,06:18:37,05:51:32,12:26:10,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
69,Christina Davis,616,F 35-39,USA,06:13:35,05:57:37,12:26:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
165,William Curry,2167,M 50-54,USA,06:06:09,06:08:17,12:26:15,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
4,Dan Mccarel,2551,M 70-74,USA,06:18:00,05:52:58,12:26:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
8,Jodi Alper,1052,F 60-64,USA,06:17:41,05:55:24,12:26:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
75,Stephanie Babiec,808,F 45-49,USA,06:02:49,05:59:41,12:27:10,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
40,Lindsay Ward,110,F 25-29,USA,06:00:33,06:12:41,12:27:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
74,Brian Swenor,2463,M 55-59,USA,05:42:29,06:33:13,12:27:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
253,William Burlew,1861,M 45-49,USA,06:00:31,06:14:07,12:27:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
75,Eduardo Ugaz,2466,M 55-59,USA,05:53:12,06:22:48,12:27:42,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
49,Christina Harvey,453,F 30-34,USA,06:20:56,05:55:44,12:28:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
25,Diane M. Alexander,999,F 55-59,USA,06:01:51,06:13:11,12:28:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
76,Stephanie Seiberg,337,F 45-49,USA,06:31:17,05:38:22,12:28:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
41,Rachel Cochran,491,F 25-29,USA,06:15:29,06:02:19,12:28:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
191,Brian Muzas,2654,M 40-44,USA,05:49:41,06:27:23,12:28:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
166,Evan Harris,2214,M 50-54,CAN,06:36:53,05:35:56,12:29:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
46,Kristina Herrero,944,F 50-54,CRI,05:57:42,06:18:28,12:30:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
192,Tom Meehan,1716,M 40-44,USA,06:15:36,06:02:19,12:30:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
32,Joe Legg,2498,M 60-64,USA,05:25:15,06:52:53,12:30:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
50,Leyna Odell,574,F 30-34,USA,05:58:52,06:21:29,12:30:15,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
72,Antonia Walker,795,F 40-44,USA,06:23:01,05:50:45,12:30:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
73,Tricia Delamora,2606,F 40-44,USA,06:19:19,05:56:18,12:30:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
254,Robert Rhoden,2052,M 45-49,USA,05:54:32,06:16:44,12:31:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
167,Edward Dejesus,2177,M 50-54,USA,05:29:59,06:50:21,12:31:06,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
255,Jesse Ortel,2029,M 45-49,USA,05:51:22,06:24:03,12:31:31,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
193,Paul Vencill,1808,M 40-44,USA,05:59:06,06:18:07,12:32:17,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
256,Mike Mclaughlin,2010,M 45-49,USA,06:02:38,06:13:05,12:32:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
194,Will Smith,387,M 40-44,USA,06:10:20,06:07:13,12:32:27,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
257,George Kramer,1977,M 45-49,USA,06:04:21,06:16:19,12:32:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
74,Tricia Mcdonough,754,F 40-44,USA,06:00:22,06:19:11,12:33:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
33,Duncan Warden,2523,M 60-64,USA,06:19:29,06:04:16,12:33:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
258,Gene Olmo,76,M 45-49,---,05:46:04,06:38:21,12:33:31,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
168,Paul Farina,2187,M 50-54,USA,05:39:34,06:40:47,12:33:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
51,Rebecca Boulos,533,F 30-34,USA,06:00:27,06:15:54,12:33:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
47,Ellen Golden,939,F 50-54,USA,06:43:26,05:34:56,12:34:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
259,Bret Forfar,1921,M 45-49,USA,05:20:55,07:01:55,12:34:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
260,Howard Meltzer,2011,M 45-49,USA,05:10:14,07:10:26,12:34:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
70,Jennifer Gates,626,F 35-39,USA,06:15:16,05:56:58,12:35:03,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
169,Ruben Rodriguez,2306,M 50-54,PRI,06:08:03,06:16:36,12:35:04,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
261,Rob Russin,2063,M 45-49,USA,05:43:20,06:40:22,12:35:19,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
202,Drake Deming,1417,M 35-39,USA,06:02:20,06:19:52,12:35:19,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
170,Michael Oka,2290,M 50-54,BRA,06:21:07,06:03:51,12:35:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
195,Peter Kosmalski,2652,M 40-44,USA,06:16:57,06:04:31,12:35:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
196,Marty Feeney,1649,M 40-44,USA,05:58:17,06:18:56,12:36:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
117,Antonio Morales,1309,M 30-34,DOM,05:59:57,06:25:19,12:36:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
76,Kevin Mahan,2415,M 55-59,USA,05:36:04,06:42:42,12:36:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
71,Sara Bauman,601,F 35-39,USA,06:31:24,05:48:30,12:36:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
72,Tara Daley,26,F 35-39,USA,05:36:52,06:47:40,12:36:59,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
52,Allison Taylor,592,F 30-34,USA,06:50:22,05:34:03,12:37:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
262,Philippe Berry,2563,M 45-49,---,06:27:02,05:55:52,12:38:14,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
34,Gai Wilson,2525,M 60-64,USA,06:08:06,06:13:48,12:38:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
73,Michele Bagrowski,598,F 35-39,USA,05:40:48,06:39:32,12:38:47,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
171,Ben Uecker,2337,M 50-54,USA,05:58:08,06:18:10,12:39:04,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
77,Kevin Foote,2383,M 55-59,USA,06:19:49,06:08:56,12:39:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
75,Laura Nunez,763,F 40-44,USA,06:27:49,06:00:52,12:39:15,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
76,Ashley Wells,797,F 40-44,USA,06:17:25,06:04:13,12:39:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
263,Michael Ghawaly,1928,M 45-49,USA,05:55:20,06:28:37,12:39:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
77,Michelle Macurak,750,F 40-44,USA,06:40:30,05:49:05,12:39:42,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
53,Olga Boyce,534,F 30-34,SVK,06:36:42,05:41:57,12:39:44,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
28,Roland Edge,1087,M 18-24,USA,06:24:30,06:01:32,12:39:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
9,Linda Hestvik,1061,F 60-64,USA,06:12:29,06:08:08,12:40:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
78,Roger Morris,2428,M 55-59,USA,06:09:43,06:07:56,12:40:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
26,Theresa Klaman,1023,F 55-59,USA,06:48:20,05:37:20,12:40:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
77,Valerie Berry,814,F 45-49,USA,05:32:58,06:54:19,12:40:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
10,Pamela Coleman,1055,F 60-64,USA,06:02:44,06:26:12,12:41:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
48,Roxanne Stanley,982,F 50-54,USA,06:07:07,06:08:38,12:41:50,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
264,Stephen Peddicord,2035,M 45-49,USA,06:04:17,06:22:48,12:42:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
203,Jimmy Roeder,1537,M 35-39,USA,06:21:20,06:10:05,12:42:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
27,Debby Wilson,1049,F 55-59,USA,06:36:52,05:54:30,12:42:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
13,John Wragg,298,M 65-69,CAN,05:19:48,07:10:52,12:42:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
54,Susan Dumont,545,F 30-34,USA,06:51:28,05:40:10,12:42:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
35,William Vitaletti,2522,M 60-64,USA,06:52:45,05:34:27,12:43:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
118,Luke Hoffman,1283,M 30-34,USA,06:48:38,05:42:12,12:43:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
5,Mike Stewart,2554,M 70-74,USA,06:09:29,06:21:51,12:44:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
98,Ibrahim Matin,1177,M 25-29,USA,06:03:10,06:30:55,12:44:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
172,Max Baro,2141,M 50-54,USA,05:38:38,06:46:25,12:44:31,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
55,Kati Stoddard,590,F 30-34,USA,06:49:01,05:37:19,12:44:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
78,Erin Sola,781,F 40-44,USA,06:17:27,06:08:04,12:45:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
265,Jack Silva,2078,M 45-49,USA,06:14:23,06:22:53,12:45:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
197,Brian Andress,1592,M 40-44,USA,06:52:17,05:43:08,12:46:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
198,Brian Perry,1745,M 40-44,USA,06:17:37,06:13:38,12:46:37,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
28,Cheryl Kerpez,1022,F 55-59,USA,06:46:10,05:42:58,12:46:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
29,Karen Okupniak,1030,F 55-59,USA,06:27:47,06:03:01,12:46:42,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
99,Andrew Gibb,1147,M 25-29,USA,06:25:19,06:14:21,12:47:01,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
42,Nika Nour,515,F 25-29,USA,07:35:56,04:52:19,12:47:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
266,Brian Fennell,1917,M 45-49,USA,05:40:11,06:45:25,12:47:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
30,Lynda Townes,1046,F 55-59,USA,06:36:55,06:02:50,12:47:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
267,James Cosgrove,1879,M 45-49,USA,05:50:38,06:41:26,12:47:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
78,Lillian Willter,911,F 45-49,PLW,06:08:39,06:19:51,12:47:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
79,Angela Heins,855,F 45-49,USA,05:31:08,06:50:49,12:47:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
119,Joey Joffrion,1289,M 30-34,USA,05:17:31,07:16:20,12:47:59,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
100,Huaibin Zhang,1226,M 25-29,CHN,05:57:02,06:39:13,12:48:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
31,Victoria Arel,1000,F 55-59,USA,06:19:52,06:14:53,12:48:50,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
74,Louani Bascara,600,F 35-39,USA,06:38:26,05:50:50,12:48:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
204,David Ferry,1436,M 35-39,USA,06:13:53,06:26:14,12:49:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
43,Jamilee Jones,505,F 25-29,USA,06:28:53,06:03:56,12:49:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
199,Max Coberly,1617,M 40-44,USA,06:07:10,06:29:32,12:50:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
49,Gina Acuna,915,F 50-54,USA,06:31:48,05:54:59,12:50:32,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
75,Jessie Burnett,606,F 35-39,USA,05:32:43,07:00:04,12:50:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
80,Christina Rice,891,F 45-49,USA,05:47:45,06:43:51,12:50:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
79,Mary Tomasetti,787,F 40-44,USA,06:25:46,05:49:22,12:50:47,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
200,Jim Fee,1648,M 40-44,USA,06:39:10,06:00:29,12:51:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
79,Matthew Garvey,2387,M 55-59,USA,07:09:00,05:32:15,12:51:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
32,Johaunna Thornton,1045,F 55-59,USA,06:23:29,06:07:07,12:52:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
80,Gloria Villasmil,794,F 40-44,VEN,05:48:37,06:46:31,12:52:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
268,Emmanuel Scigliano,2074,M 45-49,USA,06:17:31,06:19:33,12:52:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
205,Nathan Bailey,1381,M 35-39,USA,06:01:56,06:33:58,12:52:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
201,Jim Jockle,1691,M 40-44,USA,06:08:10,06:32:19,12:52:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
36,Ray Kelly,437,M 60-64,USA,06:08:12,06:31:30,12:52:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
44,Amanda Lau,508,F 25-29,USA,06:14:15,06:25:48,12:52:42,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
269,Alejandro Molinar,2016,M 45-49,MEX,06:18:31,06:19:09,12:53:10,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
81,Chanel Toracinta,788,F 40-44,USA,05:57:18,06:38:48,12:53:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
173,Zhen Liu,2252,M 50-54,USA,06:01:01,06:36:38,12:53:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
33,Pamela Batungbacal,1001,F 55-59,USA,06:12:30,06:28:51,12:53:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
50,Lynda Limon,2621,F 50-54,USA,06:39:59,05:49:53,12:53:49,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
120,Jason La,1298,M 30-34,USA,06:41:12,05:58:40,12:53:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
37,Robert Vincent,2521,M 60-64,USA,05:23:18,07:10:22,12:54:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
38,William Pederson,2511,M 60-64,USA,05:48:43,06:47:38,12:54:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
270,Bruno Suraci,2095,M 45-49,USA,05:50:42,06:52:12,12:54:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
206,John Bennett,1386,M 35-39,USA,06:48:04,05:49:46,12:54:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
207,Juan Arauco,1374,M 35-39,USA,06:23:30,06:19:10,12:55:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
174,Tony Olivas,2291,M 50-54,USA,06:03:23,06:30:59,12:55:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
202,Christian Natiello,1728,M 40-44,USA,06:04:46,06:35:07,12:55:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
208,Mark Helms,1451,M 35-39,USA,06:51:37,05:46:37,12:55:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
34,Nancy Woods,1050,F 55-59,USA,06:35:05,05:56:01,12:56:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
82,Erica Hockenhull,731,F 40-44,USA,06:08:56,06:32:33,12:56:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
39,James Lewis,2499,M 60-64,USA,06:40:31,05:55:37,12:56:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
209,Ryan Grimes,1445,M 35-39,USA,06:31:42,06:13:41,12:57:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
203,Josh Tomberlin,1800,M 40-44,USA,06:02:48,06:35:57,12:57:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
