Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
1,Joe Gambles,5,MPRO,AUS,02:00:56,01:14:19,03:17:08,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Cody Beals,1,MPRO,CAN,01:58:56,01:17:39,03:18:28,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,Adam Feigh,22,MPRO,USA,02:03:52,01:15:36,03:21:26,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Andrew Yoder,6,MPRO,USA,02:00:17,01:19:26,03:21:32,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,Benjamin Hoffman,3,MPRO,USA,02:02:51,01:17:49,03:22:38,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Scott Bradley,29,MPRO,USA,01:59:24,01:24:37,03:25:54,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Curtis Feltner,21,MPRO,USA,02:04:53,01:19:21,03:26:28,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Ricky Flynn,20,MPRO,USA,02:11:05,01:14:11,03:27:26,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,Matt Alford,32,MPRO,USA,02:08:12,01:18:09,03:28:19,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,Benjamin Deal,25,MPRO,USA,02:07:30,01:19:16,03:28:29,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Scott Mingay,368,M30-34,USA,02:08:40,01:17:49,03:28:42,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Matias Palavecino,843,M35-39,USA,02:08:56,01:18:18,03:29:18,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
11,Antoine Jolicoeur Desroches,4,MPRO,CAN,02:07:18,01:20:25,03:29:32,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
12,Alex Vanderlinden,33,MPRO,CAN,02:05:45,01:23:10,03:30:51,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
13,Johnathan Lejeune,13,MPRO,USA,02:11:13,01:16:55,03:30:59,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
14,Justin Park,10,MPRO,USA,02:06:16,01:23:18,03:31:49,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
15,Hunter Lussi,11,MPRO,USA,02:02:44,01:27:44,03:32:54,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Eliot Scymanski,450,M25-29,USA,02:07:47,01:23:08,03:33:10,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
16,Elliot Bach,31,MPRO,USA,02:05:46,01:26:07,03:33:39,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Matt Cymanski,363,M25-29,USA,02:10:40,01:21:36,03:34:29,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
17,Antoine Francoeur,19,MPRO,CAN,02:06:58,01:25:49,03:34:35,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Joe Klinedinst,374,M40-44,USA,02:07:45,01:25:34,03:35:27,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
18,Andre Lopes,12,MPRO,BRA,02:09:16,01:23:57,03:35:29,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Tom Garvey,467,M35-39,USA,02:12:56,01:20:53,03:35:44,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
19,Todd Burns,27,MPRO,USA,02:09:10,01:24:27,03:35:49,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Aaron Birch,261,M30-34,USA,02:16:19,01:19:29,03:37:54,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Vincenzo Marchione,375,M40-44,USA,02:13:06,01:23:47,03:39:06,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,Antoine Matteau,367,M30-34,CAN,02:14:21,01:22:33,03:39:14,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,Isaac Blackman,1695,M25-29,USA,02:19:03,01:18:37,03:39:52,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
20,Jonathan Fecik,23,MPRO,USA,02:03:49,01:34:14,03:40:13,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Mitchell Dyer,366,M30-34,USA,02:13:54,01:23:37,03:40:19,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,David Watson,476,M35-39,GBR,02:18:09,01:22:16,03:42:30,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,Jacob Capin,944,M30-34,USA,02:16:28,01:24:04,03:42:31,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Zachary Tacy,449,M18-24,USA,02:16:56,01:23:18,03:42:31,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,Ryan Hadley,2196,M40-44,USA,02:15:03,01:25:13,03:43:46,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
21,Derek Kidwell,14,MPRO,USA,02:03:29,01:38:20,03:44:03,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Timothy Clarke,2004,M35-39,USA,02:18:12,01:23:11,03:44:11,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Danielle Dingman,57,FPRO,USA,02:15:21,01:27:27,03:44:33,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Luke Davis,1709,M25-29,USA,02:18:21,01:24:34,03:45:13,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Brian Frank,497,M45-49,USA,02:13:57,01:27:16,03:45:15,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,Yean Jimenez,2051,M35-39,DOM,02:21:18,01:21:44,03:45:45,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Patrick Harfield,152,M40-44,CYM,02:14:00,01:29:39,03:45:56,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Charan Alemblaseril,2322,M45-49,USA,03:08:09,00:32:44,03:46:06,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Patrick Jackson,454,M30-34,USA,02:17:19,01:26:54,03:46:19,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,Glad Lacombe,2222,M40-44,CAN,02:15:29,01:28:47,03:46:48,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,Matthew Qiao,1771,M25-29,USA,02:22:15,01:21:36,03:46:52,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Roderik Bronkhorst,1825,M30-34,NLD,02:13:57,01:30:51,03:47:07,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Nathan Poland,474,M35-39,USA,02:18:26,01:26:13,03:47:10,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Royce Waltrip,365,M25-29,USA,02:14:24,01:30:46,03:47:35,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
22,Michael Hoffman,15,MPRO,USA,02:22:32,01:22:46,03:47:48,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Julien Trepanier,369,M30-34,CAN,02:16:03,01:28:59,03:47:57,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,Marco Cote,492,M45-49,CAN,02:17:49,01:28:22,03:48:26,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,William Fortin,1863,M30-34,CAN,02:16:59,01:29:02,03:48:35,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Ryan Paxton,1766,M25-29,USA,02:13:17,01:32:27,03:48:44,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,Ben Rotherham,458,M30-34,USA,02:16:04,01:30:14,03:48:50,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Todd Hesel,2203,M40-44,USA,02:13:43,01:32:24,03:48:58,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Samantha Snukis,212,F30-34,USA,02:21:45,01:25:27,03:49:29,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Arcadio Agudelo Hernandez,370,M35-39,MEX,02:20:54,01:26:40,03:50:02,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Dave Byrne,1994,M35-39,USA,02:21:10,01:23:40,03:50:05,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Jerome Bergeron,1694,M25-29,CAN,02:19:31,01:28:29,03:50:20,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Darren Rentch,2453,M45-49,USA,02:18:31,01:29:54,03:51:20,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,John W Schlosser,953,M45-49,USA,02:15:40,01:33:05,03:51:21,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Rachel Olson,48,FPRO,USA,02:22:14,01:27:57,03:52:11,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,Charles Tull,475,M35-39,USA,02:23:21,01:26:27,03:52:25,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,Derek Demass,465,M35-39,USA,02:20:28,01:29:10,03:52:40,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Kenneth Parisi,376,M40-44,USA,02:24:36,01:25:19,03:52:44,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,Richard Garvey,258,M25-29,USA,02:23:54,01:26:18,03:52:51,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Jeff Summers,387,M55-59,USA,02:21:05,01:29:07,03:53:20,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
11,George Riggs,457,M30-34,USA,02:17:33,01:33:06,03:53:27,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Dwayne Smith,381,M45-49,USA,02:22:21,01:28:31,03:53:36,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Martin Brans,2514,M50-54,USA,02:23:44,01:25:42,03:53:37,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
11,Gabriel Levinson,372,M35-39,USA,02:16:40,01:34:37,03:53:41,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
12,Joseph Shields,1944,M30-34,USA,02:18:59,01:32:26,03:53:53,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,Tyler Murray,1763,M25-29,USA,02:24:53,01:26:48,03:53:55,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Bryan Frank,626,M40-44,USA,02:25:20,01:26:48,03:54:10,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,Jason Albanese,478,M40-44,USA,02:18:36,01:32:59,03:54:10,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Bobby Cameron,994,M45-49,USA,02:24:25,01:27:00,03:54:14,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Jonathan Staton,448,M18-24,USA,02:19:10,01:33:28,03:54:40,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,Patrick Dougherty,2180,M40-44,USA,02:22:48,01:29:23,03:54:42,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
13,Logan Kelso,455,M30-34,USA,02:22:41,01:30:25,03:55:27,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
14,Zach Hooker,453,M30-34,USA,02:16:14,01:37:05,03:56:14,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
11,Corey Strauch,489,M40-44,USA,02:20:11,01:32:58,03:56:16,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
12,Brian Bachor,461,M35-39,USA,02:16:27,01:36:38,03:56:33,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,Zachary Abrahamsson,1640,M18-24,USA,02:27:19,01:26:45,03:56:34,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,Nickie Luse,51,FPRO,USA,02:26:26,01:27:53,03:56:48,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Dana Dobbs,2532,M50-54,USA,02:19:05,01:35:32,03:57:19,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Andrew La Valle,1660,M18-24,USA,02:20:03,01:34:31,03:57:22,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
11,Jeremy Comer,1705,M25-29,USA,02:20:30,01:34:00,03:57:24,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
15,Matteo Seconi,459,M30-34,USA,02:23:25,01:31:48,03:57:29,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
12,Connor Williams,1799,M25-29,USA,02:22:12,01:33:09,03:57:35,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
12,Rich Moore,291,M40-44,USA,02:24:31,01:30:55,03:58:11,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
16,Patrick Corrigan,451,M30-34,USA,02:21:49,01:32:55,03:58:14,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Katie Morales,50,FPRO,USA,02:20:36,01:35:16,03:58:22,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Ben Saunders,379,M45-49,USA,02:26:09,01:28:04,03:58:23,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
13,Todd Perkins,2092,M35-39,USA,02:21:53,01:34:01,03:58:27,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,Jean-Francois Blais,378,M45-49,CAN,02:14:06,01:41:26,03:58:28,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
17,Sebastien Duval,621,M30-34,FRA,02:30:31,01:25:45,03:58:43,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,Allen Lopez,505,M45-49,USA,02:19:47,01:36:25,03:58:47,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,John Clime,384,M50-54,USA,02:10:46,01:44:10,03:58:49,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,Laurel Wassner,59,FPRO,USA,02:25:40,01:30:54,03:58:58,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
14,David Garrisi,466,M35-39,USA,02:19:03,01:37:42,03:59:06,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
13,Leonardo Brea,2153,M40-44,VEN,02:21:54,01:34:19,03:59:30,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
18,Jonathan Mellinger,1912,M30-34,USA,02:20:26,01:36:44,03:59:44,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
19,Steven Preston,1932,M30-34,USA,02:28:30,01:24:28,03:59:44,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
-,Team Philadelphia Triathlon Club 1,4039,RELAY,USA,02:29:00,01:28:35,03:59:58,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Marj Rinaldo,198,F25-29,USA,02:17:55,01:39:39,03:59:58,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
-,Team Team Saunders,4057,RELAY,USA,02:05:51,01:52:09,04:00:12,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
11,Michael Southworth,511,M45-49,USA,02:18:32,01:39:01,04:00:57,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
15,Steve Balcerski,268,M35-39,USA,02:17:09,01:40:54,04:00:57,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
13,Matthew Lloyd-Thomas,1752,M25-29,USA,02:32:02,01:25:46,04:01:03,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
16,Nicholas Clark,143,M35-39,USA,02:17:18,01:41:32,04:01:20,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
4,Jean Ferron,2543,M50-54,CAN,02:26:16,01:32:14,04:01:28,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Alyssa Godesky,56,FPRO,USA,02:26:12,01:32:55,04:01:36,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,Kevin Capasso,516,M50-54,USA,02:23:21,01:35:09,04:02:02,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
14,Ross Randolph,487,M40-44,USA,02:25:52,01:34:03,04:02:12,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Sarah Karpinski,54,FPRO,USA,02:29:11,01:31:02,04:02:27,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
15,Adam Stolzberg,488,M40-44,USA,02:28:27,01:31:53,04:02:40,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
12,Chris Hendon,2393,M45-49,USA,02:22:34,01:37:43,04:02:40,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
13,Mike Synowiec,2478,M45-49,USA,02:21:36,01:38:36,04:02:54,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
17,Pieter Wijnhoven,477,M35-39,NLD,02:23:11,01:36:35,04:03:01,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
20,Dominic Berardinelli,1818,M30-34,USA,02:17:52,01:41:42,04:03:06,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
18,Tsung-Han Wu,2130,M35-39,TWN,02:26:24,01:33:12,04:03:09,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
21,Alex Sandberg,706,M30-34,USA,02:25:50,01:35:06,04:03:26,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
16,Josh Hageman,482,M40-44,USA,02:15:32,01:45:21,04:03:28,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Laura Specker Sullivan,45,FPRO,USA,02:27:57,01:33:09,04:03:29,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
22,Daniel Killinger,1886,M30-34,USA,02:14:24,01:46:39,04:03:30,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
14,Daniel Smith,1787,M25-29,USA,02:28:36,01:32:16,04:03:31,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Ericka Hachmeister,1224,F35-39,USA,02:25:13,01:36:06,04:03:44,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
14,Matthew Gentile,872,M45-49,USA,02:19:37,01:40:43,04:03:44,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
17,Steele Byrum,282,M40-44,USA,02:23:26,01:37:25,04:03:52,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
18,Bradley Johnson,2209,M40-44,USA,02:24:09,01:37:17,04:03:53,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
15,Brian Massey,2427,M45-49,USA,02:19:53,01:40:38,04:03:53,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Ginny Cataldi,357,F45-49,USA,02:20:36,01:40:37,04:03:55,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
19,Todd Batty,480,M40-44,USA,02:20:26,01:41:04,04:04:09,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
16,Rich Hayes,727,M45-49,USA,02:29:17,01:32:15,04:04:11,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
20,Matthew Loschiavo,856,M40-44,USA,02:27:46,01:32:56,04:04:15,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
21,Matthew Sommer,2295,M40-44,USA,02:29:54,01:32:16,04:04:22,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
15,Ryan Irwin,1733,M25-29,USA,02:18:06,01:44:03,04:04:28,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
22,Pavol Blaho,2148,M40-44,SVK,02:25:05,01:36:56,04:04:29,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,Jennifer Kenney,53,FPRO,USA,02:28:57,01:33:24,04:04:30,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
19,Jonathan Rodgers,279,M35-39,USA,02:27:57,01:33:06,04:04:32,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
23,Nathan Maietta,264,M30-34,USA,02:25:59,01:36:10,04:04:54,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
20,Erik Walter,708,M35-39,USA,02:17:06,01:44:53,04:05:01,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
17,Rick Steele,512,M45-49,USA,02:27:09,01:34:18,04:05:19,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Michael Santee,2643,M50-54,USA,02:24:09,01:38:23,04:05:49,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
24,Ian Minster,1914,M30-34,USA,02:24:54,01:38:08,04:05:57,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
18,Dieter Egli,2373,M45-49,USA,02:10:53,01:51:39,04:06:00,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
21,Jesse King,471,M35-39,USA,02:25:47,01:37:16,04:06:06,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
22,Daniel Dolan,971,M35-39,USA,02:28:44,01:33:06,04:06:11,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
5,Albert La Valle,705,M18-24,USA,02:14:37,01:49:15,04:06:25,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
23,Matthew Bacinski,2140,M40-44,USA,02:23:27,01:38:24,04:06:27,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
6,Matthias Wuest,1684,M18-24,USA,02:35:14,01:28:40,04:06:39,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Steven Smith,846,M50-54,USA,02:29:36,01:34:33,04:07:20,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,Jennifer Clark,58,FPRO,USA,02:30:49,01:34:34,04:07:34,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
23,Greg Chaganos,463,M35-39,USA,02:28:07,01:35:59,04:07:38,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,George Edmiston,165,M55-59,USA,02:27:04,01:38:07,04:07:39,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Katie Schick,390,F18-24,USA,02:23:20,01:41:51,04:07:46,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
24,Francisco Soler,839,M35-39,USA,02:30:56,01:33:33,04:07:54,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
19,Pat Ramos,510,M45-49,ARG,02:28:05,01:37:12,04:07:56,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
25,Eric Moon,1917,M30-34,USA,02:21:15,01:44:00,04:08:01,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
24,Walter Haslwanter,484,M40-44,AUT,02:18:38,01:46:27,04:08:05,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
25,Daniel Koch,147,M35-39,USA,02:30:20,01:35:26,04:08:28,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
20,Daniel Ballin,679,M45-49,CAN,02:19:17,01:44:36,04:08:32,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
7,Anthony Leveille,1665,M18-24,CAN,02:24:33,01:41:48,04:08:33,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
26,Eric Heidenberger,2042,M35-39,USA,02:26:33,01:39:39,04:08:59,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Maria Pia Raffo,352,F18-24,PER,02:28:21,01:37:48,04:09:00,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Derrek Sanks,525,M50-54,USA,02:30:15,01:35:11,04:09:00,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
27,Robert Lehr,899,M35-39,USA,02:33:45,01:30:34,04:09:11,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
26,Thomas Culliton,1848,M30-34,USA,02:17:23,01:48:31,04:09:15,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
25,Ross Kaffenberger,290,M40-44,USA,02:25:59,01:40:07,04:09:35,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
26,Matt Shealer,295,M40-44,USA,02:26:10,01:40:57,04:09:38,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Summer Deal,540,F25-29,USA,02:25:44,01:41:32,04:09:58,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
28,Daniel Waistell,2123,M35-39,GBR,02:32:42,01:33:28,04:10:07,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
21,Timothy Thompson,2481,M45-49,USA,02:27:32,01:39:36,04:10:07,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
8,Carter Zerweck,1686,M18-24,USA,02:39:26,01:25:11,04:10:19,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,Eric Schrading,2646,M50-54,USA,02:27:47,01:39:59,04:10:19,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
1,Danielle Sullivan,229,F40-44,USA,02:30:32,01:37:05,04:10:19,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
9,Derek Bayly,447,M18-24,PER,02:29:49,01:38:13,04:10:36,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
16,Nikolas Adair,362,M25-29,GTM,02:30:50,01:36:47,04:10:59,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
2,Jean Kleitz,1237,F35-39,USA,02:35:05,01:33:51,04:11:02,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,Jonathan Ockert,1671,M18-24,USA,02:30:50,01:36:11,04:11:12,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
22,Jason Kitchen,2406,M45-49,USA,02:25:43,01:43:22,04:11:44,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
10,John Giguere,519,M50-54,CAN,02:28:55,01:40:29,04:11:59,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
27,Jakub Slowiaczek,1948,M30-34,POL,02:22:58,01:46:25,04:12:05,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
11,Tim Brown,383,M50-54,USA,02:19:33,01:49:33,04:12:13,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
3,Scott Moir,688,M55-59,USA,02:30:05,01:37:47,04:12:17,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
23,Jim MacWhinnie,116,M45-49,USA,02:27:48,01:41:33,04:12:30,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
